Name,ID,Rating,Preferred,Age,Acceleration,Aggression,Agility,Attacking_Position,Balance,Ball_Control,Composure,Crossing,Curve,Dribbling,Finishing,Freekick_Accuracy,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes,Heading,Interceptions,Jumping,Long_Pass,Long_Shots,Marking,Penalties,Reactions,Short_Pass,Shot_Power,Sliding_Tackle,Sprint,Stamina,Standing_Tackle,Strength,Vision,Volleys
O. Coulibaly,190658,71,RB,28,77,77,65,0,0,72,0,70,0,0,0,0,0,0,0,0,0,0,60,75,0,0,68,0,59,70,0,73,78,79,73,0,0,0
R. López,213446,71,RB,25,75,51,68,0,0,68,0,79,0,0,0,0,0,0,0,0,0,0,64,59,0,0,59,0,62,72,0,71,78,80,66,0,0,0
V. Salazar,224459,71,RB,25,91,71,88,0,0,63,0,59,0,0,0,0,0,0,0,0,0,0,64,69,0,0,63,0,64,65,0,71,91,85,70,0,0,0
T. Clarke,173518,71,RB,30,50,85,60,0,0,44,0,40,0,0,0,0,0,0,0,0,0,0,70,91,0,0,74,0,63,42,0,68,57,66,71,0,0,0
P. Mwene,216275,71,RB,24,85,59,84,0,0,67,0,70,0,0,0,0,0,0,0,0,0,0,65,72,0,0,65,0,64,66,0,74,78,91,64,0,0,0
Tramontinaldo,230358,71,RB,34,63,54,77,0,0,72,0,73,0,0,0,0,0,0,0,0,0,0,54,55,0,0,74,0,71,74,0,75,71,63,77,0,0,0
A. Tinnerholm,199131,71,RB,27,69,77,72,0,0,65,0,62,0,0,0,0,0,0,0,0,0,0,72,58,0,0,72,0,74,67,0,68,84,92,70,0,0,0
Silvosinho,230366,71,RB,34,76,72,60,0,0,76,0,75,0,0,0,0,0,0,0,0,0,0,62,69,0,0,72,0,71,69,0,76,59,76,63,0,0,0
Tony Muttinho,230367,71,RB,34,67,65,71,0,0,67,0,67,0,0,0,0,0,0,0,0,0,0,66,51,0,0,71,0,67,72,0,72,73,73,73,0,0,0
Nacho Vidal,238305,71,RB,23,76,59,69,0,0,70,0,72,0,0,0,0,0,0,0,0,0,0,66,66,0,0,58,0,70,71,0,74,76,75,70,0,0,0
Ivo Pinto,197860,71,RB,28,81,69,75,0,0,65,0,68,0,0,0,0,0,0,0,0,0,0,66,67,0,0,68,0,70,66,0,69,83,76,71,0,0,0
C. Martina,204519,71,RB,28,62,71,67,0,0,64,0,74,0,0,0,0,0,0,0,0,0,0,71,87,0,0,68,0,72,65,0,72,65,76,73,0,0,0
Mano,184807,71,RB,31,74,70,87,0,0,67,0,67,0,0,0,0,0,0,0,0,0,0,72,84,0,0,68,0,72,66,0,70,81,78,69,0,0,0
M. Çelik,224490,71,RB,21,79,68,67,0,0,67,0,70,0,0,0,0,0,0,0,0,0,0,68,61,0,0,69,0,69,68,0,68,80,72,69,0,0,0
R. Hilbert,134895,71,RB,33,67,73,67,0,0,72,0,72,0,0,0,0,0,0,0,0,0,0,72,65,0,0,73,0,70,74,0,70,66,71,70,0,0,0
Álvaro Lemos,205551,71,RB,25,81,59,74,0,0,68,0,70,0,0,0,0,0,0,0,0,0,0,68,74,0,0,68,0,67,67,0,67,77,80,67,0,0,0
L. Cavanda,200434,71,RB,27,74,71,71,0,0,73,0,67,0,0,0,0,0,0,0,0,0,0,69,73,0,0,68,0,67,63,0,71,80,69,70,0,0,0
Patrick,208114,71,RB,27,76,74,75,0,0,69,0,68,0,0,0,0,0,0,0,0,0,0,67,75,0,0,65,0,68,68,0,72,77,70,74,0,0,0
Unai Medina,191222,71,RB,28,74,76,72,0,0,64,0,71,0,0,0,0,0,0,0,0,0,0,69,89,0,0,71,0,64,60,0,65,79,92,68,0,0,0
Carlos Martínez,172283,71,RB,32,49,46,55,0,0,72,0,79,0,0,0,0,0,0,0,0,0,0,73,31,0,0,72,0,72,72,0,75,61,62,71,0,0,0
Jony Reitosa,233986,70,RB,26,80,85,79,0,0,62,0,57,0,0,0,0,0,0,0,0,0,0,62,78,0,0,67,0,78,59,0,75,76,83,72,0,0,0
K. Çörekçi,199683,70,RB,26,79,65,79,0,0,69,0,71,0,0,0,0,0,0,0,0,0,0,65,56,0,0,66,0,66,67,0,65,83,78,68,0,0,0
F. Sacko,230147,70,RB,23,79,76,77,0,0,68,0,65,0,0,0,0,0,0,0,0,0,0,65,77,0,0,65,0,67,64,0,67,84,77,69,0,0,0
A. González,207876,70,RB,25,78,68,76,0,0,68,0,69,0,0,0,0,0,0,0,0,0,0,67,90,0,0,68,0,65,68,0,61,83,83,65,0,0,0
S. Janko,220172,70,RB,22,90,66,77,0,0,64,0,66,0,0,0,0,0,0,0,0,0,0,67,68,0,0,64,0,62,64,0,68,87,74,66,0,0,0
A. Hutton,139533,70,RB,33,67,84,62,0,0,68,0,67,0,0,0,0,0,0,0,0,0,0,67,73,0,0,71,0,68,61,0,73,67,77,69,0,0,0
Edson Farias,225294,70,RB,26,85,56,77,0,0,71,0,64,0,0,0,0,0,0,0,0,0,0,63,35,0,0,65,0,70,63,0,66,79,77,70,0,0,0
S. Popov,222225,70,RB,27,68,64,53,0,0,63,0,71,0,0,0,0,0,0,0,0,0,0,70,78,0,0,72,0,72,67,0,71,75,67,68,0,0,0
Gerard Valentín,229654,70,RB,24,91,65,90,0,0,78,0,73,0,0,0,0,0,0,0,0,0,0,60,70,0,0,65,0,62,68,0,66,92,72,69,0,0,0
K. Leerdam,193561,70,RB,28,74,70,72,0,0,70,0,64,0,0,0,0,0,0,0,0,0,0,63,86,0,0,64,0,69,69,0,67,74,82,70,0,0,0
D. Opare,190494,70,RB,27,82,80,83,0,0,67,0,65,0,0,0,0,0,0,0,0,0,0,65,81,0,0,63,0,70,63,0,70,83,77,68,0,0,0
P. Sagna,201512,70,RB,27,75,65,67,0,0,64,0,72,0,0,0,0,0,0,0,0,0,0,70,76,0,0,66,0,63,68,0,70,79,74,68,0,0,0
J. Angulo,214572,70,RB,29,73,68,68,0,0,70,0,68,0,0,0,0,0,0,0,0,0,0,55,61,0,0,74,0,64,71,0,68,76,84,70,0,0,0
A. M??el,206129,70,RB,28,75,68,77,0,0,68,0,75,0,0,0,0,0,0,0,0,0,0,68,52,0,0,69,0,67,64,0,68,71,65,71,0,0,0
K. Rosenberry,231985,70,RB,24,74,72,78,0,0,69,0,64,0,0,0,0,0,0,0,0,0,0,69,75,0,0,70,0,70,69,0,67,71,75,70,0,0,0
U. Uçar,162875,70,RB,31,66,70,64,0,0,69,0,64,0,0,0,0,0,0,0,0,0,0,68,68,0,0,70,0,71,69,0,71,60,78,71,0,0,0
F. Klein,161857,70,RB,31,77,71,74,0,0,67,0,71,0,0,0,0,0,0,0,0,0,0,63,64,0,0,72,0,61,69,0,65,75,82,68,0,0,0
G. Belaud,189003,70,RB,31,71,66,73,0,0,66,0,68,0,0,0,0,0,0,0,0,0,0,66,74,0,0,63,0,65,69,0,72,67,79,71,0,0,0
Vinicius Trieiro,236111,70,RB,26,73,71,67,0,0,68,0,66,0,0,0,0,0,0,0,0,0,0,68,54,0,0,66,0,72,67,0,69,74,76,66,0,0,0
Jailson Oliva,236113,70,RB,26,85,62,84,0,0,64,0,64,0,0,0,0,0,0,0,0,0,0,72,69,0,0,65,0,66,62,0,66,81,77,70,0,0,0
R. Nissen Kristensen,233301,70,RB,20,75,70,66,0,0,67,0,66,0,0,0,0,0,0,0,0,0,0,67,73,0,0,66,0,69,67,0,64,76,87,66,0,0,0
J. Paredes,207448,70,RB,30,76,55,90,0,0,67,0,62,0,0,0,0,0,0,0,0,0,0,70,71,0,0,68,0,74,65,0,67,81,76,69,0,0,0
L. Venuti,220509,70,RB,23,77,59,71,0,0,65,0,68,0,0,0,0,0,0,0,0,0,0,69,73,0,0,63,0,65,63,0,69,73,82,69,0,0,0
J. Madueña,198751,70,RB,28,79,73,76,0,0,74,0,76,0,0,0,0,0,0,0,0,0,0,64,69,0,0,50,0,58,70,0,68,84,81,69,0,0,0
B. Capon,179811,70,RB,30,74,64,78,0,0,64,0,74,0,0,0,0,0,0,0,0,0,0,67,76,0,0,70,0,68,66,0,67,76,85,69,0,0,0
B. Nieuwkoop,226662,70,RB,22,75,74,63,0,0,70,0,68,0,0,0,0,0,0,0,0,0,0,66,84,0,0,66,0,65,66,0,66,80,75,70,0,0,0
J. Rivierez,200298,70,RB,29,68,73,57,0,0,63,0,65,0,0,0,0,0,0,0,0,0,0,70,82,0,0,72,0,66,65,0,71,59,83,71,0,0,0
J. Martins Pereira,169069,70,RB,32,65,72,65,0,0,71,0,73,0,0,0,0,0,0,0,0,0,0,64,70,0,0,68,0,58,71,0,76,63,75,71,0,0,0
J. Cuffaut,199537,70,RB,30,71,71,73,0,0,64,0,70,0,0,0,0,0,0,0,0,0,0,63,80,0,0,65,0,71,70,0,67,71,82,74,0,0,0
J. Van Rankin,208502,70,RB,25,78,66,72,0,0,65,0,63,0,0,0,0,0,0,0,0,0,0,66,63,0,0,67,0,67,66,0,70,79,78,68,0,0,0
A. J?drzejczyk,177790,70,RB,30,69,77,66,0,0,70,0,70,0,0,0,0,0,0,0,0,0,0,71,75,0,0,58,0,65,69,0,70,70,75,71,0,0,0
J. Dudziak,206463,70,RB,22,84,70,84,0,0,73,0,71,0,0,0,0,0,0,0,0,0,0,66,79,0,0,65,0,67,70,0,66,78,77,68,0,0,0
Dodô,234112,70,RB,19,91,55,90,0,0,71,0,66,0,0,0,0,0,0,0,0,0,0,65,83,0,0,65,0,73,68,0,64,89,69,69,0,0,0
M. Odubajo,202113,70,RB,24,79,69,77,0,0,67,0,61,0,0,0,0,0,0,0,0,0,0,67,74,0,0,70,0,63,66,0,70,85,60,73,0,0,0
C. Traoré,240257,70,RB,23,75,58,64,0,0,70,0,69,0,0,0,0,0,0,0,0,0,0,64,68,0,0,63,0,62,69,0,72,73,70,70,0,0,0
J. San Román,179842,70,RB,29,73,63,60,0,0,66,0,56,0,0,0,0,0,0,0,0,0,0,75,74,0,0,73,0,73,57,0,71,58,84,74,0,0,0
K. Ehizibue,225669,70,RB,23,85,82,70,0,0,72,0,60,0,0,0,0,0,0,0,0,0,0,64,74,0,0,64,0,66,65,0,67,87,86,65,0,0,0
J. Palacios,221582,70,RB,28,85,73,78,0,0,66,0,64,0,0,0,0,0,0,0,0,0,0,65,76,0,0,59,0,63,63,0,65,86,88,66,0,0,0
S. Manolev,193685,70,RB,32,72,80,69,0,0,71,0,72,0,0,0,0,0,0,0,0,0,0,59,71,0,0,55,0,69,68,0,74,74,86,70,0,0,0
Tiago Lopes,240281,70,RB,29,70,76,74,0,0,68,0,68,0,0,0,0,0,0,0,0,0,0,66,64,0,0,66,0,69,65,0,64,76,80,73,0,0,0
Diogo Viana,188313,70,RB,28,83,71,78,0,0,72,0,73,0,0,0,0,0,0,0,0,0,0,65,40,0,0,70,0,66,68,0,64,82,71,68,0,0,0
Rafa Navarro,235943,70,RB,24,78,61,79,0,0,70,0,71,0,0,0,0,0,0,0,0,0,0,63,82,0,0,61,0,62,70,0,72,77,68,71,0,0,0
F. Campos,214446,70,RB,24,81,58,76,0,0,65,0,72,0,0,0,0,0,0,0,0,0,0,66,74,0,0,68,0,63,71,0,72,74,82,70,0,0,0
C. Michelin,236466,70,RB,21,64,69,63,0,0,73,0,76,0,0,0,0,0,0,0,0,0,0,64,64,0,0,67,0,66,76,0,72,67,70,70,0,0,0
A. Wisdom,201908,70,RB,25,68,74,60,0,0,66,0,52,0,0,0,0,0,0,0,0,0,0,71,86,0,0,68,0,68,68,0,73,74,69,75,0,0,0
M. Al Buraik,221370,70,RB,25,78,55,65,0,0,70,0,73,0,0,0,0,0,0,0,0,0,0,61,77,0,0,64,0,65,66,0,69,83,81,67,0,0,0
A. Ignjovski,193211,70,RB,27,73,78,77,0,0,67,0,61,0,0,0,0,0,0,0,0,0,0,71,72,0,0,69,0,70,67,0,75,67,64,73,0,0,0
L. Jans,206269,70,RB,25,75,69,73,0,0,67,0,71,0,0,0,0,0,0,0,0,0,0,68,75,0,0,66,0,64,67,0,69,73,76,68,0,0,0
R. Fiamozzi,210880,70,RB,25,80,62,80,0,0,63,0,66,0,0,0,0,0,0,0,0,0,0,55,83,0,0,72,0,67,68,0,66,90,92,65,0,0,0
A. Ferrari,219852,70,RB,24,69,74,67,0,0,65,0,58,0,0,0,0,0,0,0,0,0,0,72,70,0,0,72,0,70,58,0,72,73,72,73,0,0,0
Kalindi,243662,70,RB,24,85,66,79,0,0,71,0,66,0,0,0,0,0,0,0,0,0,0,62,72,0,0,61,0,70,64,0,66,88,89,65,0,0,0
L. Kübler,208335,70,RB,25,67,75,65,0,0,64,0,67,0,0,0,0,0,0,0,0,0,0,71,73,0,0,71,0,67,66,0,74,68,67,72,0,0,0
A. Salvi,200914,70,RB,30,77,71,80,0,0,66,0,64,0,0,0,0,0,0,0,0,0,0,63,73,0,0,70,0,70,67,0,66,80,82,66,0,0,0
Daguinho Parrela,230362,70,RB,34,77,67,61,0,0,61,0,72,0,0,0,0,0,0,0,0,0,0,63,62,0,0,72,0,64,73,0,67,78,78,68,0,0,0
Rodrigo,237532,70,RB,25,73,65,74,0,0,71,0,67,0,0,0,0,0,0,0,0,0,0,69,63,0,0,64,0,69,66,0,68,72,78,69,0,0,0
Bernardo Motinho,230368,70,RB,26,71,57,72,0,0,62,0,77,0,0,0,0,0,0,0,0,0,0,66,66,0,0,70,0,67,67,0,71,73,65,71,0,0,0
Sergi Palencia,228321,70,RB,22,84,81,75,0,0,68,0,68,0,0,0,0,0,0,0,0,0,0,63,58,0,0,70,0,64,67,0,67,79,77,70,0,0,0
V. Giraldo,214005,70,RB,32,83,69,73,0,0,68,0,67,0,0,0,0,0,0,0,0,0,0,65,70,0,0,65,0,71,65,0,66,84,72,66,0,0,0
A. Fathi,175608,70,RB,33,77,77,73,0,0,66,0,70,0,0,0,0,0,0,0,0,0,0,69,57,0,0,75,0,67,64,0,68,74,70,71,0,0,0
J. Une Larsson,213497,70,RB,24,65,83,64,0,0,52,0,51,0,0,0,0,0,0,0,0,0,0,67,90,0,0,71,0,64,59,0,65,68,71,70,0,0,0
S. Magnasco,209660,70,RB,25,81,73,71,0,0,65,0,69,0,0,0,0,0,0,0,0,0,0,67,75,0,0,65,0,64,68,0,66,77,81,69,0,0,0
S. Kitsiou,204030,70,RB,24,77,70,73,0,0,69,0,71,0,0,0,0,0,0,0,0,0,0,70,74,0,0,69,0,67,69,0,68,76,72,67,0,0,0
C. Guzmán,192001,69,RB,24,75,61,71,0,0,67,0,66,0,0,0,0,0,0,0,0,0,0,62,91,0,0,67,0,64,65,0,66,73,78,68,0,0,0
E. Hackman,229890,69,RB,23,75,70,68,0,0,66,0,63,0,0,0,0,0,0,0,0,0,0,70,65,0,0,61,0,67,63,0,65,79,77,71,0,0,0
V. Rüfli,188430,69,RB,30,72,76,67,0,0,68,0,70,0,0,0,0,0,0,0,0,0,0,65,81,0,0,61,0,63,67,0,70,70,82,67,0,0,0
A. Balzano,170514,69,RB,32,70,74,74,0,0,60,0,65,0,0,0,0,0,0,0,0,0,0,67,67,0,0,66,0,64,64,0,72,71,80,73,0,0,0
A. Richards,193303,69,RB,27,68,65,69,0,0,66,0,68,0,0,0,0,0,0,0,0,0,0,63,64,0,0,70,0,64,69,0,71,68,68,72,0,0,0
A. Powell,216346,69,RB,23,82,80,84,0,0,64,0,59,0,0,0,0,0,0,0,0,0,0,67,80,0,0,63,0,64,54,0,69,91,79,71,0,0,0
Gustavo Cascardo,244516,69,RB,21,82,62,79,0,0,69,0,70,0,0,0,0,0,0,0,0,0,0,65,68,0,0,59,0,64,65,0,68,83,79,65,0,0,0
S. Marinos,173097,69,RB,30,70,71,69,0,0,64,0,67,0,0,0,0,0,0,0,0,0,0,70,68,0,0,73,0,66,67,0,69,71,68,70,0,0,0
P. van Anholt,204332,69,RB,27,70,76,65,0,0,67,0,64,0,0,0,0,0,0,0,0,0,0,68,81,0,0,67,0,66,62,0,68,74,77,66,0,0,0
Carvamelinho,230193,69,RB,34,63,68,45,0,0,50,0,75,0,0,0,0,0,0,0,0,0,0,57,78,0,0,69,0,64,74,0,75,75,74,69,0,0,0
Jaimosa Cavaco,230194,69,RB,30,74,55,70,0,0,53,0,72,0,0,0,0,0,0,0,0,0,0,70,40,0,0,68,0,69,56,0,69,75,84,62,0,0,0
M. Zimmermann,192567,69,RB,26,74,78,68,0,0,69,0,58,0,0,0,0,0,0,0,0,0,0,68,69,0,0,69,0,69,66,0,69,66,73,71,0,0,0
N. Sangaré,238660,69,RB,24,90,63,70,0,0,62,0,62,0,0,0,0,0,0,0,0,0,0,66,80,0,0,68,0,60,60,0,65,90,78,68,0,0,0
Tang Miao,222278,69,RB,27,79,68,78,0,0,62,0,67,0,0,0,0,0,0,0,0,0,0,64,54,0,0,66,0,67,68,0,64,72,90,63,0,0,0
L. Bittante,216139,69,RB,24,68,64,70,0,0,68,0,68,0,0,0,0,0,0,0,0,0,0,60,55,0,0,60,0,65,68,0,67,83,83,65,0,0,0
L. Dickmann,229456,69,RB,21,73,63,68,0,0,66,0,67,0,0,0,0,0,0,0,0,0,0,65,64,0,0,69,0,64,63,0,74,72,69,72,0,0,0
Luis Pérez,235088,69,RB,23,86,64,83,0,0,65,0,62,0,0,0,0,0,0,0,0,0,0,68,76,0,0,65,0,66,60,0,65,89,78,66,0,0,0
K. Walker-Peters,227927,69,RB,21,77,70,69,0,0,68,0,69,0,0,0,0,0,0,0,0,0,0,64,74,0,0,70,0,60,66,0,69,72,66,70,0,0,0
J. Paganoni,179800,69,RB,29,79,70,76,0,0,69,0,68,0,0,0,0,0,0,0,0,0,0,64,73,0,0,66,0,63,65,0,65,77,79,67,0,0,0
Galán,193369,69,RB,32,69,69,68,0,0,59,0,75,0,0,0,0,0,0,0,0,0,0,65,70,0,0,69,0,64,58,0,68,78,76,72,0,0,0
J. Cordoval,215388,69,RB,28,82,58,82,0,0,61,0,63,0,0,0,0,0,0,0,0,0,0,63,72,0,0,66,0,63,64,0,66,81,82,70,0,0,0
I. Jiménez,186979,69,RB,28,68,69,70,0,0,69,0,67,0,0,0,0,0,0,0,0,0,0,69,70,0,0,65,0,68,68,0,70,62,70,70,0,0,0
M. Wagué,237156,69,RB,19,84,68,79,0,0,68,0,69,0,0,0,0,0,0,0,0,0,0,67,84,0,0,61,0,65,62,0,68,79,67,68,0,0,0
S. Riether,111206,69,RB,35,50,72,69,0,0,71,0,72,0,0,0,0,0,0,0,0,0,0,72,71,0,0,78,0,72,74,0,69,53,49,73,0,0,0
L. Peltier,169575,69,RB,31,65,80,53,0,0,63,0,60,0,0,0,0,0,0,0,0,0,0,73,83,0,0,72,0,65,62,0,73,57,72,74,0,0,0
J. Hunt,193900,69,RB,27,85,60,72,0,0,65,0,67,0,0,0,0,0,0,0,0,0,0,65,82,0,0,66,0,66,62,0,67,81,74,69,0,0,0
L. Ceballos,215149,69,RB,31,77,74,91,0,0,65,0,71,0,0,0,0,0,0,0,0,0,0,65,88,0,0,63,0,65,67,0,64,80,77,66,0,0,0
L. Klünter,229487,69,RB,22,86,58,74,0,0,68,0,65,0,0,0,0,0,0,0,0,0,0,66,60,0,0,64,0,65,66,0,63,85,73,68,0,0,0
A. Farrell,212592,69,RB,26,79,75,74,0,0,65,0,59,0,0,0,0,0,0,0,0,0,0,66,67,0,0,68,0,66,62,0,68,77,82,70,0,0,0
I. Pillud,193141,69,RB,32,74,74,62,0,0,64,0,65,0,0,0,0,0,0,0,0,0,0,65,80,0,0,68,0,70,65,0,70,77,70,68,0,0,0
C. Roberts,225147,69,RB,22,72,58,71,0,0,62,0,68,0,0,0,0,0,0,0,0,0,0,69,61,0,0,68,0,62,69,0,67,67,77,70,0,0,0
M. Petkovi?,223359,69,RB,25,74,57,70,0,0,74,0,63,0,0,0,0,0,0,0,0,0,0,65,60,0,0,72,0,69,66,0,62,73,78,68,0,0,0
H. ter Avest,226436,69,RB,21,74,68,67,0,0,66,0,66,0,0,0,0,0,0,0,0,0,0,59,67,0,0,69,0,61,65,0,72,75,77,69,0,0,0
E. Lichaj,184456,69,RB,29,73,85,70,0,0,61,0,60,0,0,0,0,0,0,0,0,0,0,67,73,0,0,66,0,69,64,0,70,67,80,73,0,0,0
C. Jenkinson,200841,69,RB,26,58,71,60,0,0,68,0,71,0,0,0,0,0,0,0,0,0,0,66,63,0,0,69,0,69,66,0,72,73,64,73,0,0,0
S. Beitashour,198288,69,RB,31,72,71,71,0,0,67,0,67,0,0,0,0,0,0,0,0,0,0,71,62,0,0,64,0,69,67,0,66,74,77,66,0,0,0
M. Miloš,220051,69,RB,25,75,68,77,0,0,70,0,67,0,0,0,0,0,0,0,0,0,0,65,60,0,0,64,0,65,66,0,67,76,75,65,0,0,0
B. Beckeles,219285,69,RB,32,63,73,56,0,0,62,0,62,0,0,0,0,0,0,0,0,0,0,67,83,0,0,60,0,64,67,0,73,65,90,75,0,0,0
C. McLaughlin,195480,69,RB,26,74,65,71,0,0,66,0,71,0,0,0,0,0,0,0,0,0,0,65,87,0,0,67,0,63,66,0,66,67,81,72,0,0,0
C. Gamboa,198553,69,RB,28,89,70,81,0,0,68,0,69,0,0,0,0,0,0,0,0,0,0,62,88,0,0,62,0,68,66,0,65,88,77,63,0,0,0
G. Troupée,228762,69,RB,20,77,71,75,0,0,64,0,66,0,0,0,0,0,0,0,0,0,0,66,74,0,0,68,0,68,68,0,63,77,83,64,0,0,0
D. De fauw,148635,69,RB,36,42,68,60,0,0,68,0,76,0,0,0,0,0,0,0,0,0,0,75,46,0,0,78,0,66,70,0,67,43,77,68,0,0,0
D. Cavaré,219803,69,RB,23,64,81,60,0,0,66,0,66,0,0,0,0,0,0,0,0,0,0,71,60,0,0,67,0,66,66,0,70,64,67,73,0,0,0
V. Hedenstad,186267,69,RB,27,78,67,79,0,0,69,0,68,0,0,0,0,0,0,0,0,0,0,59,57,0,0,63,0,69,67,0,67,74,83,69,0,0,0
Fernández,201374,69,RB,28,90,72,89,0,0,61,0,64,0,0,0,0,0,0,0,0,0,0,68,80,0,0,60,0,62,60,0,64,92,92,60,0,0,0
Z. Yavru,223134,69,RB,26,79,62,71,0,0,65,0,64,0,0,0,0,0,0,0,0,0,0,64,64,0,0,65,0,65,62,0,63,81,79,70,0,0,0
E. Pisano,183454,69,RB,31,66,71,71,0,0,64,0,68,0,0,0,0,0,0,0,0,0,0,69,75,0,0,70,0,69,65,0,71,69,68,68,0,0,0
Auro,222881,69,RB,22,77,62,86,0,0,67,0,65,0,0,0,0,0,0,0,0,0,0,63,80,0,0,63,0,66,65,0,68,76,84,68,0,0,0
M. Vešovi?,215720,69,RB,26,82,72,82,0,0,69,0,68,0,0,0,0,0,0,0,0,0,0,63,66,0,0,55,0,67,70,0,64,86,76,67,0,0,0
Pedro Pereira,230824,69,RB,20,74,60,77,0,0,68,0,65,0,0,0,0,0,0,0,0,0,0,67,72,0,0,67,0,66,64,0,68,72,68,72,0,0,0
Xavi Molina,204203,69,RB,31,67,80,68,0,0,65,0,60,0,0,0,0,0,0,0,0,0,0,68,66,0,0,67,0,72,67,0,67,66,74,70,0,0,0
F. Oreja,215987,69,RB,36,74,79,73,0,0,61,0,69,0,0,0,0,0,0,0,0,0,0,75,79,0,0,69,0,84,64,0,75,62,40,71,0,0,0
S. Celozzi,183987,69,RB,29,77,63,78,0,0,67,0,67,0,0,0,0,0,0,0,0,0,0,72,64,0,0,59,0,71,66,0,69,74,74,67,0,0,0
M. Ciofani,193974,69,RB,30,60,69,48,0,0,61,0,68,0,0,0,0,0,0,0,0,0,0,70,83,0,0,69,0,71,65,0,71,68,71,72,0,0,0
J. Spence,183480,69,RB,28,75,68,64,0,0,67,0,63,0,0,0,0,0,0,0,0,0,0,64,63,0,0,64,0,62,65,0,70,77,77,66,0,0,0
S. Sirigu,190648,69,RB,29,87,58,71,0,0,66,0,68,0,0,0,0,0,0,0,0,0,0,56,67,0,0,66,0,67,66,0,62,89,81,65,0,0,0
C. Arrieta,227513,69,RB,22,86,67,77,0,0,58,0,60,0,0,0,0,0,0,0,0,0,0,66,82,0,0,63,0,59,61,0,67,84,92,64,0,0,0
R. Strauß,177083,69,RB,31,78,60,77,0,0,65,0,68,0,0,0,0,0,0,0,0,0,0,68,81,0,0,65,0,65,64,0,68,75,81,68,0,0,0
Auremir,208828,69,RB,26,74,72,72,0,0,70,0,57,0,0,0,0,0,0,0,0,0,0,64,81,0,0,67,0,65,64,0,67,77,78,73,0,0,0
P. Seguin,221885,69,RB,23,66,67,65,0,0,67,0,56,0,0,0,0,0,0,0,0,0,0,68,67,0,0,69,0,72,73,0,69,65,76,72,0,0,0
N. Lima,236993,69,RB,23,84,75,73,0,0,67,0,66,0,0,0,0,0,0,0,0,0,0,63,65,0,0,70,0,70,65,0,63,80,74,63,0,0,0
M. Frydrych,201163,69,RB,28,65,69,58,0,0,55,0,59,0,0,0,0,0,0,0,0,0,0,73,73,0,0,70,0,76,58,0,70,64,69,72,0,0,0
P. Burner,235981,69,RB,22,78,58,72,0,0,70,0,70,0,0,0,0,0,0,0,0,0,0,64,65,0,0,66,0,62,71,0,70,76,65,70,0,0,0
G. Lovrencsics,210129,69,RB,29,90,61,78,0,0,71,0,68,0,0,0,0,0,0,0,0,0,0,74,85,0,0,63,0,72,65,0,55,82,73,62,0,0,0
E. Pérez,187350,69,RB,29,76,66,67,0,0,65,0,65,0,0,0,0,0,0,0,0,0,0,65,76,0,0,64,0,67,64,0,66,79,75,65,0,0,0
E. Ruud,148696,69,RB,34,65,75,72,0,0,67,0,72,0,0,0,0,0,0,0,0,0,0,69,76,0,0,63,0,75,70,0,67,62,72,68,0,0,0
Y. Opanasenko,244697,69,RB,27,71,62,70,0,0,64,0,69,0,0,0,0,0,0,0,0,0,0,68,64,0,0,71,0,64,64,0,70,73,70,71,0,0,0
A. Matthews,193768,69,RB,26,79,66,76,0,0,68,0,70,0,0,0,0,0,0,0,0,0,0,65,74,0,0,64,0,70,68,0,67,75,65,70,0,0,0
F. Passlack,228080,69,RB,20,77,83,77,0,0,72,0,70,0,0,0,0,0,0,0,0,0,0,59,76,0,0,71,0,65,73,0,65,71,77,70,0,0,0
C. Manea,223229,69,RB,20,73,56,68,0,0,63,0,64,0,0,0,0,0,0,0,0,0,0,62,68,0,0,67,0,67,62,0,65,72,85,73,0,0,0
O. Kakabadze,235005,69,RB,23,89,70,75,0,0,76,0,70,0,0,0,0,0,0,0,0,0,0,64,57,0,0,58,0,59,65,0,65,86,73,67,0,0,0
M. Romeo,211966,69,RB,22,79,60,75,0,0,65,0,65,0,0,0,0,0,0,0,0,0,0,67,76,0,0,68,0,61,64,0,68,79,75,69,0,0,0
N. Frey,178430,69,RB,34,54,72,64,0,0,63,0,65,0,0,0,0,0,0,0,0,0,0,74,79,0,0,60,0,70,65,0,72,68,62,75,0,0,0
Vágner Norteiro,233988,68,RB,34,78,51,87,0,0,61,0,66,0,0,0,0,0,0,0,0,0,0,69,70,0,0,71,0,64,68,0,70,75,69,61,0,0,0
G. Flores,183815,68,RB,32,67,76,71,0,0,66,0,70,0,0,0,0,0,0,0,0,0,0,64,83,0,0,67,0,68,66,0,68,68,67,67,0,0,0
M. Bagayoko,229641,68,RB,28,76,71,77,0,0,67,0,69,0,0,0,0,0,0,0,0,0,0,62,70,0,0,74,0,61,56,0,70,74,72,66,0,0,0
P. Ngawa,205578,68,RB,26,77,67,71,0,0,62,0,59,0,0,0,0,0,0,0,0,0,0,64,72,0,0,65,0,63,57,0,69,82,73,70,0,0,0
C. Rodríguez,214291,68,RB,23,73,63,70,0,0,73,0,68,0,0,0,0,0,0,0,0,0,0,64,65,0,0,67,0,62,66,0,64,74,71,68,0,0,0
