Name,ID,Rating,Preferred,Age,Acceleration,Aggression,Agility,Attacking_Position,Balance,Ball_Control,Composure,Crossing,Curve,Dribbling,Finishing,Freekick_Accuracy,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes,Heading,Interceptions,Jumping,Long_Pass,Long_Shots,Marking,Penalties,Reactions,Short_Pass,Shot_Power,Sliding_Tackle,Sprint,Stamina,Standing_Tackle,Strength,Vision,Volleys
James Forrest,200630,73,RM,25,87,0,91,68,84,74,67,71,67,75,66,0,0,0,0,0,0,0,0,0,62,61,0,68,67,68,70,0,90,69,0,0,70,58
Guilherme,200438,73,RM,25,90,0,84,66,86,74,75,64,59,77,58,0,0,0,0,0,0,0,0,0,60,67,0,57,70,70,70,0,83,74,0,0,68,64
Aras Özbiliz,200106,73,RM,27,80,0,82,65,79,76,62,76,77,76,72,0,0,0,0,0,0,0,0,0,70,83,0,74,62,74,83,0,77,61,0,0,67,70
Fernando Canesín,199651,73,RM,25,83,0,82,71,76,76,68,64,67,78,59,0,0,0,0,0,0,0,0,0,65,63,0,63,70,68,62,0,81,78,0,0,70,66
Jóhann Berg Gudmundsson,191076,73,RM,26,80,0,72,67,73,75,68,74,78,77,68,0,0,0,0,0,0,0,0,0,58,74,0,57,69,69,84,0,77,74,0,0,70,70
Jaime Romero,189459,73,RM,26,76,0,75,72,75,75,70,65,71,83,68,0,0,0,0,0,0,0,0,0,58,61,0,59,67,72,58,0,77,65,0,0,64,60
Sami Allagui,168950,73,RM,30,75,0,75,76,72,74,73,67,67,77,74,0,0,0,0,0,0,0,0,0,54,66,0,66,74,75,74,0,74,65,0,0,59,74
Lanzarote,159583,73,RM,33,60,0,65,71,69,76,72,81,84,70,77,0,0,0,0,0,0,0,0,0,78,78,0,78,66,73,69,0,64,62,0,0,77,67
Thomas Buffel,156535,73,RM,36,65,0,67,80,73,75,81,73,66,73,72,0,0,0,0,0,0,0,0,0,69,66,0,73,70,73,64,0,65,74,0,0,74,68
Yann Jouffre,137960,73,RM,32,67,0,70,70,74,75,67,75,78,72,62,0,0,0,0,0,0,0,0,0,74,66,0,72,70,75,68,0,72,66,0,0,72,60
Milot Rashica,229167,73,RW,20,93,0,88,65,76,75,65,67,71,78,69,0,0,0,0,0,0,0,0,0,66,66,0,45,65,67,73,0,83,73,0,0,64,68
Hélder Costa,221743,73,RW,23,86,0,80,71,72,75,60,66,65,79,66,0,0,0,0,0,0,0,0,0,60,68,0,67,72,64,69,0,87,70,0,0,64,61
Adama,213956,73,RW,21,92,0,80,69,81,77,69,73,54,82,64,0,0,0,0,0,0,0,0,0,52,49,0,47,66,70,71,0,93,61,0,0,43,47
Bilal Başaçıkoğlu,209769,73,RW,22,90,0,91,66,70,75,45,70,77,78,66,0,0,0,0,0,0,0,0,0,42,74,0,50,66,64,73,0,85,73,0,0,69,67
Victor Andrade,209736,73,RW,21,92,0,91,63,87,77,70,64,66,80,65,0,0,0,0,0,0,0,0,0,57,67,0,71,71,64,77,0,91,71,0,0,58,68
Juan Ignacio Gomez,203671,73,RW,31,85,0,80,74,78,76,70,70,73,75,69,0,0,0,0,0,0,0,0,0,51,60,0,69,70,69,69,0,84,70,0,0,68,69
Camillo Ciano,201313,73,RW,27,84,0,77,66,73,77,66,72,72,76,70,0,0,0,0,0,0,0,0,0,68,63,0,76,68,70,70,0,74,67,0,0,66,67
Garath McCleary,189160,73,RW,29,91,0,79,69,61,74,59,66,68,76,68,0,0,0,0,0,0,0,0,0,53,73,0,65,71,64,78,0,90,71,0,0,67,71
Luca Siligardi,188949,73,RW,29,80,0,80,70,79,78,67,71,74,75,63,0,0,0,0,0,0,0,0,0,65,77,0,61,69,71,72,0,80,76,0,0,63,69
Pål André Helland,183336,73,RW,27,82,0,81,72,69,74,74,72,73,73,71,0,0,0,0,0,0,0,0,0,65,79,0,64,70,67,86,0,80,67,0,0,71,50
Ukra,169941,73,RW,29,76,0,78,70,73,75,65,79,77,77,64,0,0,0,0,0,0,0,0,0,66,72,0,72,70,68,75,0,79,73,0,0,67,68
Vladimir Bystrov,147779,73,RW,33,86,0,85,72,73,74,66,71,64,72,68,0,0,0,0,0,0,0,0,0,65,67,0,64,74,67,70,0,89,67,0,0,65,66
Alessandro Rosina,137460,73,RW,33,81,0,81,70,90,77,73,69,81,74,61,0,0,0,0,0,0,0,0,0,70,68,0,68,77,72,74,0,73,71,0,0,72,72
Daniel Larsson,176773,72,LM,30,85,0,74,67,78,70,72,67,61,75,64,0,0,0,0,0,0,0,0,0,59,61,0,65,67,65,83,0,92,90,0,0,64,56
Henry Onyekuru,234045,72,LM,19,87,0,85,59,78,73,68,69,48,77,71,0,0,0,0,0,0,0,0,0,62,66,0,55,66,66,68,0,86,72,0,0,67,63
Bernard Berisha,232145,72,LM,25,90,0,80,60,70,73,63,71,52,75,55,0,0,0,0,0,0,0,0,0,60,60,0,63,68,66,70,0,90,78,0,0,66,54
Mbilla Etame,229596,72,LM,28,77,0,74,75,60,68,67,68,54,74,69,0,0,0,0,0,0,0,0,0,58,68,0,65,70,68,73,0,78,79,0,0,68,76
Borja Valle,229037,72,LM,24,78,0,75,72,59,73,57,67,65,76,69,0,0,0,0,0,0,0,0,0,59,57,0,65,74,65,71,0,76,68,0,0,66,64
Alexandr Golovin,225663,72,LM,20,77,0,70,64,65,74,53,63,62,74,66,0,0,0,0,0,0,0,0,0,71,67,0,52,68,77,72,0,75,72,0,0,69,70
Hiroki Yamada,224385,72,LM,28,74,0,81,65,85,72,68,67,63,73,66,0,0,0,0,0,0,0,0,0,66,65,0,68,71,74,64,0,71,86,0,0,73,67
Manabu Saito,222991,72,LM,26,87,0,90,67,79,75,65,55,66,80,66,0,0,0,0,0,0,0,0,0,55,65,0,60,70,66,68,0,84,71,0,0,74,55
Rolando Aarons,222513,72,LM,21,87,0,79,60,79,77,57,72,69,78,62,0,0,0,0,0,0,0,0,0,62,55,0,59,59,70,70,0,85,65,0,0,57,55
Demarai Gray,220633,72,LM,20,91,0,90,65,82,76,64,62,60,80,66,0,0,0,0,0,0,0,0,0,56,64,0,58,64,65,70,0,88,71,0,0,57,50
Washington Camacho,215159,72,LM,30,73,0,73,72,77,72,64,68,68,73,65,0,0,0,0,0,0,0,0,0,67,68,0,64,72,69,65,0,76,70,0,0,73,47
Gonzalo Verón,215111,72,LM,27,92,0,78,66,72,70,63,66,45,75,62,0,0,0,0,0,0,0,0,0,64,63,0,61,68,67,69,0,90,74,0,0,66,71
Martín Benítez,214989,72,LM,22,84,0,79,73,71,73,65,58,43,77,62,0,0,0,0,0,0,0,0,0,67,64,0,66,70,72,63,0,77,74,0,0,66,57
Rodrigo Gómez,214671,72,LM,24,87,0,89,58,87,71,52,69,76,73,65,0,0,0,0,0,0,0,0,0,67,78,0,67,67,68,77,0,86,85,0,0,58,57
Tom Lawrence,211513,72,LM,23,78,0,75,67,70,72,64,70,57,75,69,0,0,0,0,0,0,0,0,0,61,73,0,65,67,67,73,0,76,66,0,0,71,50
David Accam,210801,72,LM,26,94,0,88,75,83,69,73,68,74,77,69,0,0,0,0,0,0,0,0,0,42,65,0,64,64,56,77,0,93,71,0,0,69,62
Ádám Gyurcsó,209439,72,LM,26,84,0,83,68,79,66,65,70,64,74,68,0,0,0,0,0,0,0,0,0,59,69,0,67,58,68,70,0,87,67,0,0,77,65
Fahad Al Muwallad,208977,72,LM,22,92,0,77,66,63,68,70,67,56,74,66,0,0,0,0,0,0,0,0,0,54,67,0,67,68,65,78,0,92,84,0,0,64,67
Ryan Fraser,207807,72,LM,23,89,0,92,67,92,71,68,70,70,76,67,0,0,0,0,0,0,0,0,0,52,69,0,56,62,68,60,0,91,73,0,0,67,43
Jack Grealish,206517,72,LM,21,76,0,78,69,80,76,75,68,71,78,59,0,0,0,0,0,0,0,0,0,65,61,0,58,56,77,60,0,75,68,0,0,73,60
Gervasio Núñez,204337,72,LM,29,76,0,78,68,59,70,69,67,69,75,64,0,0,0,0,0,0,0,0,0,68,62,0,71,70,70,73,0,79,74,0,0,68,59
Yun Il Lok,202968,72,LM,25,81,0,85,74,74,72,56,68,64,72,67,0,0,0,0,0,0,0,0,0,64,65,0,51,66,69,66,0,80,75,0,0,59,63
Justin Meram,202223,72,LM,28,85,0,88,68,64,70,72,67,76,79,67,0,0,0,0,0,0,0,0,0,53,71,0,61,68,68,77,0,69,78,0,0,73,61
José Luis Fernández,202069,72,LM,29,82,0,80,66,82,70,69,69,69,71,62,0,0,0,0,0,0,0,0,0,69,74,0,55,69,70,74,0,81,80,0,0,71,52
Nicolas Benezet,202035,72,LM,26,79,0,83,72,86,74,63,72,61,73,69,0,0,0,0,0,0,0,0,0,62,70,0,63,68,72,72,0,78,54,0,0,70,63
Juan Sánchez Miño,201953,72,LM,27,77,0,75,68,66,72,68,76,75,71,66,0,0,0,0,0,0,0,0,0,71,77,0,66,66,72,75,0,67,74,0,0,73,64
Sami,201451,72,LM,28,90,0,78,68,62,74,65,65,66,75,66,0,0,0,0,0,0,0,0,0,50,69,0,53,68,63,79,0,91,82,0,0,58,68
Mihai Răduţ,200912,72,LM,27,87,0,71,68,71,74,65,68,66,73,58,0,0,0,0,0,0,0,0,0,63,59,0,67,62,71,56,0,87,67,0,0,73,49
Alex,198033,72,LM,25,78,0,85,70,78,73,70,71,76,74,65,0,0,0,0,0,0,0,0,0,61,71,0,68,72,71,72,0,77,68,0,0,70,62
Dejan Lazarević,197169,72,LM,27,89,0,85,69,79,77,69,70,58,75,55,0,0,0,0,0,0,0,0,0,50,55,0,61,59,66,65,0,90,69,0,0,65,61
Oscar Boniek García,196948,72,LM,32,79,0,77,73,75,71,76,68,64,72,61,0,0,0,0,0,0,0,0,0,62,56,0,71,70,68,67,0,78,74,0,0,72,61
Rhayner,190907,72,LM,26,91,0,80,67,73,74,69,57,52,78,62,0,0,0,0,0,0,0,0,0,57,58,0,54,60,67,68,0,90,86,0,0,64,61
Yassine El Ghanassy,190516,72,LM,26,78,0,85,64,77,76,76,68,71,80,63,0,0,0,0,0,0,0,0,0,65,75,0,65,69,69,70,0,75,63,0,0,67,64
Junior Hoilett,189462,72,LM,26,92,0,85,68,82,73,66,64,64,77,66,0,0,0,0,0,0,0,0,0,62,71,0,68,67,63,76,0,90,61,0,0,65,67
Néstor Calderón,189135,72,LM,28,80,0,80,67,76,73,67,68,69,73,67,0,0,0,0,0,0,0,0,0,70,76,0,77,58,72,72,0,78,75,0,0,73,69
Steeven Langil,183410,72,LM,29,92,0,84,68,74,71,72,59,67,74,63,0,0,0,0,0,0,0,0,0,56,64,0,44,67,67,68,0,92,72,0,0,70,58
Bakary Sako,179613,72,LM,28,77,0,74,72,68,73,69,75,74,76,66,0,0,0,0,0,0,0,0,0,63,75,0,70,67,67,79,0,79,64,0,0,69,68
Scott Arfield,178287,72,LM,28,73,0,74,69,78,72,69,70,62,74,69,0,0,0,0,0,0,0,0,0,68,66,0,62,65,71,69,0,69,84,0,0,72,58
Tobias Werner,177100,72,LM,31,76,0,74,76,73,67,70,73,68,69,72,0,0,0,0,0,0,0,0,0,66,72,0,56,72,71,75,0,78,69,0,0,70,72
Thomas Matton,176019,72,LM,31,61,0,74,74,71,74,69,72,74,72,72,0,0,0,0,0,0,0,0,0,70,73,0,63,69,73,70,0,64,77,0,0,72,69
Adem Büyük,167753,72,LM,29,77,0,77,73,83,75,62,65,63,76,74,0,0,0,0,0,0,0,0,0,58,73,0,59,72,70,72,0,77,73,0,0,60,65
Marc Pugh,166838,72,LM,29,75,0,84,70,66,73,66,70,60,77,68,0,0,0,0,0,0,0,0,0,59,66,0,64,60,68,67,0,74,78,0,0,67,49
Jonny Hayes,163619,72,LM,29,87,0,92,57,90,71,44,72,62,74,61,0,0,0,0,0,0,0,0,0,60,68,0,48,54,67,72,0,91,86,0,0,70,50
Matt Jarvis,163571,72,LM,30,83,0,76,63,93,75,68,76,72,77,62,0,0,0,0,0,0,0,0,0,62,60,0,66,70,67,70,0,77,68,0,0,65,62
Moritz Stoppelkamp,157528,72,LM,30,81,0,75,68,68,68,64,72,63,72,65,0,0,0,0,0,0,0,0,0,61,71,0,59,67,69,76,0,78,87,0,0,62,67
Erdal Kılıçaslan,150530,72,LM,32,74,0,73,67,86,76,68,72,73,74,70,0,0,0,0,0,0,0,0,0,65,77,0,71,65,74,80,0,75,62,0,0,62,69
Christian Bermúdez,116024,72,LM,29,83,0,96,67,95,74,72,70,73,75,65,0,0,0,0,0,0,0,0,0,64,69,0,66,69,67,67,0,82,58,0,0,68,70
Thibault Giresse,112389,72,LM,35,60,0,74,81,83,78,80,76,72,72,66,0,0,0,0,0,0,0,0,0,75,74,0,77,70,77,67,0,54,47,0,0,78,71
Fábio Martins,224394,72,LW,23,78,0,81,65,71,76,72,67,75,74,67,0,0,0,0,0,0,0,0,0,61,72,0,67,73,68,76,0,76,73,0,0,68,62
Yann-Erik de Lanlay,198024,72,LW,24,86,0,90,68,80,77,76,66,64,75,61,0,0,0,0,0,0,0,0,0,59,68,0,50,70,66,75,0,85,81,0,0,66,61
Mathew Leckie,195033,72,LW,26,91,0,77,70,78,69,65,68,72,74,64,0,0,0,0,0,0,0,0,0,52,68,0,69,68,66,74,0,91,77,0,0,63,63
Fahid Ben Khalfallah,107263,72,LW,34,75,0,75,65,76,77,73,69,69,80,66,0,0,0,0,0,0,0,0,0,70,73,0,69,63,71,64,0,72,70,0,0,70,56
Robbie Kruse,182440,72,RM,28,81,0,75,72,72,73,69,71,69,76,67,0,0,0,0,0,0,0,0,0,56,66,0,65,67,68,66,0,79,60,0,0,70,65
Oleksandr Karavaiev,237109,72,RM,24,78,0,75,68,76,74,67,75,73,69,60,0,0,0,0,0,0,0,0,0,69,34,0,55,71,71,55,0,78,71,0,0,71,38
Cengiz Ünder,235889,72,RM,19,84,0,79,66,82,73,61,72,68,75,66,0,0,0,0,0,0,0,0,0,59,71,0,64,71,70,75,0,79,68,0,0,64,64
Federico Chiesa,235805,72,RM,19,79,0,83,70,75,78,60,66,57,76,62,0,0,0,0,0,0,0,0,0,58,58,0,61,68,72,76,0,79,69,0,0,66,58
Junya Ito,232905,72,RM,24,84,0,70,71,70,66,57,74,47,77,67,0,0,0,0,0,0,0,0,0,52,57,0,57,49,66,62,0,91,84,0,0,71,46
Karim Onisiwo,229071,72,RM,25,76,0,69,71,72,73,69,70,63,76,65,0,0,0,0,0,0,0,0,0,67,60,0,58,64,68,72,0,79,72,0,0,70,57
Ricardo Lopes,228173,72,RM,26,84,0,79,65,68,72,61,70,64,69,74,0,0,0,0,0,0,0,0,0,62,70,0,68,64,69,71,0,84,74,0,0,67,65
Marcus Coco,226414,72,RM,20,88,0,84,64,75,77,62,71,53,78,68,0,0,0,0,0,0,0,0,0,61,61,0,59,56,67,66,0,87,60,0,0,62,65
Cristian Omar Espinoza,226385,72,RM,21,80,0,83,65,76,73,62,74,52,78,65,0,0,0,0,0,0,0,0,0,58,67,0,54,66,67,65,0,79,66,0,0,74,58
Walter Montoya,224461,72,RM,23,85,0,77,68,80,69,60,66,65,78,54,0,0,0,0,0,0,0,0,0,65,77,0,51,66,64,62,0,81,74,0,0,74,48
Jérémie Boga,224422,72,RM,20,83,0,81,72,75,73,60,69,73,75,64,0,0,0,0,0,0,0,0,0,61,80,0,55,66,70,80,0,75,59,0,0,67,59
Orkan Çınar,223749,72,RM,21,80,0,87,69,73,76,50,70,71,78,60,0,0,0,0,0,0,0,0,0,70,73,0,57,61,72,74,0,79,68,0,0,62,62
Nahuel Leiva,221564,72,RM,20,77,0,76,69,84,74,53,70,71,78,70,0,0,0,0,0,0,0,0,0,63,63,0,59,65,72,58,0,68,64,0,0,70,49
Estéfano Arango,221313,72,RM,23,84,0,83,66,75,63,66,73,60,76,62,0,0,0,0,0,0,0,0,0,57,55,0,65,67,72,60,0,87,77,0,0,68,40
Matías Pisano,219879,72,RM,25,78,0,81,66,79,70,68,65,72,72,65,0,0,0,0,0,0,0,0,0,67,71,0,49,80,70,69,0,77,72,0,0,71,48
Rober Ibáñez,219652,72,RM,24,78,0,76,68,90,73,63,73,65,76,64,0,0,0,0,0,0,0,0,0,67,65,0,63,69,72,68,0,72,51,0,0,72,59
Lorenzo Pasciuti,216076,72,RM,27,91,0,82,69,85,75,69,72,71,75,50,0,0,0,0,0,0,0,0,0,66,50,0,47,65,70,56,0,81,80,0,0,55,52
Kenan Karaman,212240,72,RM,23,77,0,77,72,68,75,52,69,45,73,72,0,0,0,0,0,0,0,0,0,53,69,0,56,69,71,74,0,71,71,0,0,63,56
Wanderson,210872,72,RM,22,86,0,84,61,79,76,64,68,68,82,62,0,0,0,0,0,0,0,0,0,66,70,0,54,65,68,67,0,80,52,0,0,63,57
Nicolás Martínez,210788,72,RM,29,79,0,75,67,79,74,64,66,81,76,60,0,0,0,0,0,0,0,0,0,70,69,0,68,63,73,62,0,74,63,0,0,72,61
Óscar Plano,208621,72,RM,26,80,0,74,71,64,73,69,74,79,70,75,0,0,0,0,0,0,0,0,0,61,72,0,66,68,64,81,0,80,80,0,0,65,54
Alexander González,207876,72,RM,24,83,0,76,69,72,70,66,70,63,74,67,0,0,0,0,0,0,0,0,0,63,64,0,62,64,66,68,0,84,78,0,0,60,60
Lenny Nangis,205641,72,RM,23,77,0,81,68,81,74,56,68,46,73,67,0,0,0,0,0,0,0,0,0,59,59,0,63,68,69,65,0,83,70,0,0,67,64
Dieumerci Ndongala,204908,72,RM,25,89,0,87,64,89,73,69,73,68,78,52,0,0,0,0,0,0,0,0,0,54,54,0,54,68,65,60,0,83,78,0,0,64,64
Renato Ibarra,204738,72,RM,26,89,0,80,64,79,74,63,72,60,77,57,0,0,0,0,0,0,0,0,0,62,68,0,54,67,67,70,0,84,76,0,0,62,64
Uffe Bech,201526,72,RM,24,88,0,85,65,87,74,68,66,61,73,73,0,0,0,0,0,0,0,0,0,57,68,0,48,65,64,64,0,83,79,0,0,61,58
Kasper Kusk,201266,72,RM,25,79,0,83,77,80,74,76,64,73,72,71,0,0,0,0,0,0,0,0,0,63,72,0,59,67,67,66,0,78,74,0,0,69,59
Isaac Cuenca,200735,72,RM,25,79,0,84,70,79,81,57,69,81,80,63,0,0,0,0,0,0,0,0,0,60,59,0,70,61,67,67,0,78,63,0,0,64,59
Ahmet İlhan Özek,199974,72,RM,29,87,0,75,68,73,74,64,71,72,71,66,0,0,0,0,0,0,0,0,0,62,67,0,58,69,66,73,0,90,69,0,0,63,62
Sergey Tkachev,199058,72,RM,27,73,0,70,62,61,73,64,76,74,71,68,0,0,0,0,0,0,0,0,0,65,76,0,70,71,66,78,0,72,84,0,0,70,71
Ryan Mendes,194847,72,RM,27,89,0,89,73,77,68,68,68,66,74,69,0,0,0,0,0,0,0,0,0,52,57,0,65,72,66,60,0,86,73,0,0,68,53
Flavio Paixão,194082,72,RM,32,75,0,80,75,65,72,64,65,67,75,72,0,0,0,0,0,0,0,0,0,64,63,0,71,67,69,71,0,73,74,0,0,69,48
Izet Hajrović,193780,72,RM,25,77,0,78,65,76,77,44,73,80,78,68,0,0,0,0,0,0,0,0,0,70,77,0,75,64,68,85,0,74,56,0,0,68,69
Ben Marshall,193172,72,RM,25,76,0,72,68,67,74,66,76,73,76,67,0,0,0,0,0,0,0,0,0,72,73,0,72,64,68,74,0,75,66,0,0,67,57
Callum McManaman,190852,72,RM,25,79,0,82,72,75,76,67,63,39,81,70,0,0,0,0,0,0,0,0,0,56,57,0,64,67,67,64,0,76,61,0,0,72,55
Candeias,189468,72,RM,29,82,0,84,69,76,75,69,64,73,75,63,0,0,0,0,0,0,0,0,0,63,74,0,65,71,67,75,0,79,75,0,0,66,69
Junior Stanislas,189446,72,RM,27,79,0,79,63,60,72,64,71,70,72,69,0,0,0,0,0,0,0,0,0,65,66,0,61,64,72,69,0,84,76,0,0,71,49
Jiloan Hamad,187339,72,RM,26,76,0,89,73,87,77,72,64,62,70,57,0,0,0,0,0,0,0,0,0,61,69,0,63,74,75,67,0,68,68,0,0,77,66
James Henry,183442,72,RM,27,74,0,72,63,70,73,72,74,71,74,64,0,0,0,0,0,0,0,0,0,68,75,0,69,67,70,79,0,75,82,0,0,68,51
George Boyd,179592,72,RM,31,66,0,78,69,64,73,70,72,69,75,69,0,0,0,0,0,0,0,0,0,68,70,0,71,68,69,68,0,68,88,0,0,70,68
Suso Santana,177522,72,RM,32,86,0,84,72,84,75,77,63,55,76,62,0,0,0,0,0,0,0,0,0,49,61,0,66,76,62,58,0,85,78,0,0,70,59
Patrick Ebert,177105,72,RM,30,63,0,76,66,78,72,58,84,82,70,70,0,0,0,0,0,0,0,0,0,82,70,0,59,75,77,80,0,65,54,0,0,67,57
Pablo Barrera,173434,72,RM,29,84,0,78,68,67,71,65,70,67,72,64,0,0,0,0,0,0,0,0,0,65,64,0,67,65,68,70,0,79,74,0,0,67,60
Carmona,168379,72,RM,29,66,0,62,69,71,73,59,81,78,70,59,0,0,0,0,0,0,0,0,0,74,69,0,80,72,80,70,0,65,68,0,0,67,56
Issiar Dia,168253,72,RM,29,78,0,82,59,78,71,61,68,58,75,70,0,0,0,0,0,0,0,0,0,60,70,0,62,77,72,74,0,82,61,0,0,66,75
Magnus Wolff Eikrem,153048,72,RM,26,52,0,87,69,67,73,79,79,78,69,67,0,0,0,0,0,0,0,0,0,79,72,0,61,65,78,68,0,65,66,0,0,79,75
Susaeta,146487,72,RM,32,67,0,68,65,62,76,66,82,84,72,66,0,0,0,0,0,0,0,0,0,80,76,0,75,59,74,83,0,66,72,0,0,70,70
Sercan Yıldırım,144368,72,RM,26,84,0,81,70,77,74,66,66,59,72,66,0,0,0,0,0,0,0,0,0,55,65,0,72,71,68,70,0,86,62,0,0,66,69
Sebastian Lletget,201447,72,RM,24,74,0,78,69,74,74,72,64,56,76,61,0,0,0,0,0,0,0,0,0,65,54,0,58,67,73,67,0,79,69,0,0,67,57
David Neres,236632,72,RW,20,86,0,84,68,83,79,72,64,62,80,70,0,0,0,0,0,0,0,0,0,52,59,0,65,66,65,72,0,84,68,0,0,54,73
Adam Ounas,231242,72,RW,20,80,0,81,68,81,74,65,65,68,78,68,0,0,0,0,0,0,0,0,0,65,65,0,60,64,71,68,0,78,72,0,0,67,64
Gil Dias,229453,72,RW,20,79,0,79,71,63,73,68,52,60,79,69,0,0,0,0,0,0,0,0,0,62,58,0,53,71,68,65,0,86,66,0,0,70,60
Amilton,229321,72,RW,27,90,0,74,75,80,70,61,67,65,75,69,0,0,0,0,0,0,0,0,0,42,61,0,62,71,59,80,0,90,74,0,0,58,55
Jhon Murillo,228738,72,RW,21,91,0,92,69,91,73,59,52,69,76,71,0,0,0,0,0,0,0,0,0,43,70,0,66,75,60,70,0,93,74,0,0,58,52
Federico Ricci,220513,72,RW,22,79,0,78,68,74,75,61,70,53,77,62,0,0,0,0,0,0,0,0,0,59,62,0,67,68,68,63,0,79,66,0,0,69,55
Alejandro Silva,218868,72,RW,27,74,0,78,72,79,74,70,74,65,72,60,0,0,0,0,0,0,0,0,0,70,73,0,49,74,74,69,0,77,79,0,0,74,49
Lucas Melano,215266,72,RW,24,89,0,73,68,62,73,68,66,68,73,69,0,0,0,0,0,0,0,0,0,60,68,0,56,71,68,72,0,89,84,0,0,66,70
Martín Rodríguez,214718,72,RW,22,90,0,86,65,86,71,47,66,37,74,72,0,0,0,0,0,0,0,0,0,65,67,0,40,67,67,68,0,90,66,0,0,67,58
Mateo García,235675,71,LM,20,77,0,82,62,87,74,61,68,65,78,73,0,0,0,0,0,0,0,0,0,55,67,0,54,66,70,60,0,67,69,0,0,65,66
David Terans,234970,71,LM,22,81,0,85,61,71,74,55,68,71,74,60,0,0,0,0,0,0,0,0,0,69,65,0,57,59,71,65,0,80,60,0,0,70,60
Takuma Asano,232610,71,LM,22,92,0,89,66,78,73,67,56,48,74,63,0,0,0,0,0,0,0,0,0,48,55,0,63,74,67,69,0,93,72,0,0,60,58
Denis Tkachuk,230775,71,LM,27,85,0,74,67,68,68,59,71,73,72,71,0,0,0,0,0,0,0,0,0,63,70,0,64,70,71,71,0,81,65,0,0,60,62
Ignacio Malcorra,226797,71,LM,29,80,0,80,61,85,70,71,75,80,72,62,0,0,0,0,0,0,0,0,0,65,65,0,70,67,69,70,0,77,78,0,0,69,49
Jesús Gallardo,226045,71,LM,22,76,0,67,69,70,68,66,70,53,77,67,0,0,0,0,0,0,0,0,0,62,51,0,65,67,69,72,0,77,69,0,0,62,49
Marlos Moreno,225811,71,LM,20,87,0,86,69,83,69,52,60,44,76,64,0,0,0,0,0,0,0,0,0,57,51,0,51,67,69,81,0,88,62,0,0,72,47
Ivan Kovačec,223896,71,LM,28,77,0,44,77,73,68,66,75,60,70,71,0,0,0,0,0,0,0,0,0,56,65,0,66,64,67,75,0,75,70,0,0,63,67
Alex Castro,220805,71,LM,23,86,0,83,58,82,63,61,79,59,70,64,0,0,0,0,0,0,0,0,0,76,56,0,36,59,74,62,0,82,63,0,0,71,45
Wilde-Donald Guerrier,217126,71,LM,27,91,0,79,72,74,66,53,66,53,69,67,0,0,0,0,0,0,0,0,0,58,70,0,59,70,67,63,0,90,68,0,0,60,51
Álex Moreno,217036,71,LM,23,76,0,79,67,76,71,59,70,69,74,59,0,0,0,0,0,0,0,0,0,61,59,0,70,58,67,58,0,77,85,0,0,66,65
Álvaro García,216447,71,LM,24,84,0,78,63,89,75,41,71,61,78,65,0,0,0,0,0,0,0,0,0,56,63,0,55,58,66,64,0,85,63,0,0,57,49
Leandro González,216027,71,LM,31,70,0,64,69,62,73,49,67,56,71,65,0,0,0,0,0,0,0,0,0,68,70,0,60,73,69,74,0,75,55,0,0,75,54
Bartosz Kapustka,216003,71,LM,20,83,0,76,62,75,70,61,62,62,68,62,0,0,0,0,0,0,0,0,0,68,61,0,55,68,72,65,0,78,76,0,0,71,46
Carlos Auzqui,215332,71,LM,26,83,0,72,69,71,65,55,67,60,70,69,0,0,0,0,0,0,0,0,0,67,72,0,59,68,68,77,0,82,72,0,0,66,69
Cleider Alzáte,214201,71,LM,29,85,0,86,64,92,68,65,70,68,68,58,0,0,0,0,0,0,0,0,0,66,65,0,64,61,72,66,0,83,83,0,0,69,52
Kensuke Nagai,212819,71,LM,28,92,0,82,67,66,65,65,63,61,72,63,0,0,0,0,0,0,0,0,0,57,65,0,65,68,65,65,0,90,86,0,0,64,64
Salman Muwashar,210202,71,LM,28,91,0,88,64,88,70,55,70,69,72,60,0,0,0,0,0,0,0,0,0,58,68,0,67,62,64,75,0,92,86,0,0,60,64
Darko Jevtić,208160,71,LM,24,69,0,70,71,76,71,65,65,69,70,68,0,0,0,0,0,0,0,0,0,65,65,0,63,63,73,68,0,74,70,0,0,73,55
Leandro Trossard,207421,71,LM,22,81,0,86,66,86,73,68,67,73,75,70,0,0,0,0,0,0,0,0,0,59,71,0,62,63,66,67,0,83,68,0,0,69,68
Jordon Ibe,205540,71,LM,21,86,0,75,67,80,74,62,66,65,77,65,0,0,0,0,0,0,0,0,0,56,68,0,57,64,65,79,0,86,69,0,0,54,50
Naïm Sliti,205257,71,LM,24,75,0,80,67,79,74,53,60,64,75,66,0,0,0,0,0,0,0,0,0,68,62,0,70,63,70,67,0,77,81,0,0,67,70
Youssef Toutouh,204821,71,LM,24,79,0,67,67,64,74,70,63,60,75,63,0,0,0,0,0,0,0,0,0,65,63,0,45,63,69,66,0,77,70,0,0,68,66
Hervías,204526,71,LM,24,80,0,80,64,72,72,55,65,58,77,62,0,0,0,0,0,0,0,0,0,64,58,0,51,70,69,57,0,79,80,0,0,57,42
Adam Reach,204215,71,LM,24,78,0,83,64,72,72,55,70,66,73,63,0,0,0,0,0,0,0,0,0,56,63,0,55,62,67,68,0,78,82,0,0,66,40
