,Rating,Preferred,Acceleration,Age,Aggression,Agility,Attacking_Position,Balance,Ball_Control,Composure,Crossing,Curve,Dribbling,Finishing,Freekick_Accuracy,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes,Heading,Interceptions,Jumping,Long_Pass,Long_Shots,Marking,Penalties,Reactions,Short_Pass,Shot_Power,Sliding_Tackle,Sprint,Stamina,Standing_Tackle,Strength,Vision,Volleys
13166,62,GK,52,27,11,42,13,37,22,13,12,10,10,11,13,59,65,61,64,60,16,16,66,28,10,10,15,55,29,20,12,53,33,10,70,15,18
13167,62,CM,74,28,53,74,62,83,65,60,65,58,63,58,41,8,12,10,11,11,56,51,59,57,60,50,55,55,67,64,35,76,71,42,57,61,57
13168,62,RW,91,26,53,76,58,62,57,52,57,42,59,58,33,16,10,13,13,7,58,17,79,42,55,12,63,53,56,55,16,85,70,12,75,57,53
13169,62,RM,79,25,40,72,63,74,62,60,50,47,61,63,51,7,16,12,16,14,57,43,71,46,60,36,58,54,58,63,18,75,81,48,61,55,56
13170,62,RB,72,27,61,72,49,77,56,45,61,33,58,35,56,12,14,7,10,10,28,60,30,49,42,60,33,54,58,53,61,70,73,65,48,55,30
13171,62,ST,49,31,79,48,65,33,63,39,48,38,52,63,29,16,15,11,16,16,64,48,46,37,59,51,64,59,39,66,39,59,86,49,81,49,36
13172,62,CM,68,35,76,66,54,58,62,52,43,45,56,56,53,1,1,1,1,1,57,58,72,58,55,52,47,64,64,57,64,51,80,62,75,58,44
13173,62,ST,78,27,38,81,63,74,62,57,62,66,61,60,42,14,11,7,11,14,56,48,62,40,56,30,59,55,60,61,33,76,71,35,56,58,59
13174,62,LM,86,27,37,92,46,72,62,35,61,52,68,44,53,16,15,8,7,12,29,16,63,55,64,18,59,45,50,67,28,82,73,32,39,55,55
13175,62,LM,83,29,49,79,54,64,59,47,58,53,64,58,59,15,6,11,15,11,48,51,76,52,54,47,52,43,60,70,49,86,73,50,83,49,58
13176,62,LB,62,29,73,63,40,59,57,40,44,29,51,38,31,7,8,15,13,15,35,63,72,51,42,67,26,59,55,33,68,65,63,69,68,31,41
13177,62,GK,32,28,37,51,13,55,23,25,13,12,15,13,18,65,57,59,59,65,11,23,45,22,15,12,19,62,32,22,13,36,35,13,69,11,12
13178,62,CM,52,32,75,62,51,62,59,62,52,42,49,46,44,16,7,14,7,6,58,61,70,66,39,60,48,62,64,51,55,52,84,62,75,59,36
13179,62,GK,60,32,40,64,16,67,16,67,15,18,17,18,13,63,59,68,60,58,14,22,81,31,18,14,22,64,43,25,18,61,25,12,69,35,13
13180,62,GK,69,26,78,55,7,43,12,40,13,13,14,14,14,59,62,55,62,62,13,20,66,35,18,13,14,60,32,14,11,63,22,11,65,41,11
13181,62,RM,33,37,55,68,67,75,77,60,66,77,66,55,77,14,6,12,8,13,66,43,69,77,44,55,55,66,56,55,44,33,53,55,67,55,55
13182,62,RM,74,28,78,93,60,84,62,54,58,55,59,58,56,15,14,13,16,10,56,20,72,55,58,45,74,57,58,59,39,71,70,39,47,57,45
13183,62,GK,35,32,28,30,14,33,17,28,20,17,9,10,12,60,63,59,68,57,10,22,30,14,12,8,16,51,17,14,8,29,32,11,72,30,5
13184,62,RW,67,31,57,72,70,55,63,53,61,57,65,60,66,14,10,16,8,11,59,22,72,52,56,30,66,56,61,61,17,63,75,19,60,53,53
13185,62,ST,83,27,52,58,57,80,65,52,48,51,60,61,41,15,14,14,15,10,56,28,81,61,53,26,62,54,62,65,26,74,60,29,66,56,43
13186,62,GK,22,27,13,27,20,31,14,13,20,20,12,12,21,64,60,61,63,62,16,19,59,13,13,15,22,49,13,52,13,28,34,34,65,48,10
13187,62,CDM,61,28,75,47,53,52,60,59,64,48,62,55,53,15,7,16,14,7,50,58,75,45,70,59,31,56,64,71,56,62,81,60,86,50,24
13188,62,CB,41,31,61,57,25,68,48,55,45,60,28,44,62,10,10,12,16,12,63,61,75,51,46,55,61,56,57,47,60,44,77,62,78,40,30
13189,62,GK,34,33,29,32,14,31,15,33,14,16,19,12,13,57,61,66,61,62,12,25,62,33,15,19,18,60,33,18,17,42,24,17,86,12,14
13190,62,LB,51,32,61,59,27,62,60,63,59,53,51,32,29,12,9,8,16,13,61,60,62,57,43,62,30,64,60,55,64,54,63,63,71,44,49
13191,62,RB,63,29,63,70,58,72,64,48,65,49,54,57,44,1,1,1,1,1,47,60,49,56,46,60,42,50,57,47,62,67,74,59,68,55,48
13192,62,CB,64,29,76,64,32,69,57,54,39,40,52,39,40,8,13,16,8,13,55,68,81,51,39,53,34,64,59,66,55,65,62,54,71,37,41
13193,62,CM,70,28,56,73,57,71,60,63,58,61,49,53,66,10,16,9,9,9,49,57,72,58,58,51,60,63,66,63,56,67,84,55,57,58,48
13194,62,CM,68,27,33,61,51,60,62,67,51,59,56,54,61,15,15,8,12,7,35,54,37,65,44,34,55,62,68,51,47,66,63,48,59,68,42
13195,62,ST,55,31,53,53,59,33,62,57,41,48,59,57,51,15,16,11,14,14,66,52,43,55,58,34,54,60,58,61,30,50,58,31,90,50,54
13196,62,CM,60,30,52,68,55,68,60,61,51,45,57,49,59,14,12,12,8,9,36,59,71,59,56,42,60,61,64,66,56,54,78,58,76,64,46
13197,62,CM,85,29,75,68,57,69,60,54,56,59,60,55,49,8,6,12,8,11,55,66,67,58,55,61,55,53,63,55,63,80,93,65,74,53,49
13198,62,GK,30,33,20,36,4,32,13,31,14,16,15,13,12,62,55,63,63,65,16,10,55,23,16,22,13,54,24,20,21,34,21,16,51,30,12
13199,62,LM,72,32,59,71,44,71,62,48,68,63,60,48,57,8,13,14,15,6,61,45,82,58,72,56,50,55,62,82,53,66,80,62,74,56,65
13200,62,CM,52,30,52,56,37,90,73,42,36,24,50,34,42,16,8,16,10,11,45,72,75,69,35,51,47,55,72,56,45,55,74,62,68,49,39
13201,62,RM,79,28,55,72,46,64,64,48,58,53,66,51,58,11,16,8,14,9,29,26,70,48,54,37,69,62,56,57,33,85,55,34,59,63,49
13202,62,CB,60,28,55,53,23,45,51,55,30,19,34,27,29,10,12,13,13,8,64,63,71,48,17,61,37,51,55,42,62,62,46,60,72,37,16
13203,62,LB,76,27,69,78,63,78,60,55,55,46,64,56,46,8,9,6,11,10,59,56,82,57,56,58,44,53,58,61,62,79,71,60,63,52,47
13204,62,LM,88,29,42,80,59,74,56,51,62,45,59,54,52,12,13,11,16,14,36,41,50,55,52,23,50,50,59,57,21,85,68,29,59,54,50
13205,62,CM,73,30,59,80,54,74,62,61,57,61,60,59,54,11,13,12,16,10,59,59,82,62,61,54,61,62,65,64,47,70,70,48,68,59,50
13206,62,CB,43,30,63,40,16,65,48,64,32,36,38,25,58,12,14,11,12,9,64,62,56,52,41,61,41,55,51,42,59,45,68,62,78,46,47
13207,62,CB,63,30,67,73,37,72,62,69,66,59,58,48,66,14,7,7,16,13,56,59,74,63,55,58,59,69,64,67,62,66,73,60,61,55,33
13208,62,GK,44,29,38,56,13,61,23,56,11,13,12,11,15,60,62,70,57,64,14,23,66,25,13,11,23,59,37,25,13,38,33,12,68,34,13
13209,62,ST,52,31,55,47,65,59,57,67,37,41,63,64,39,5,4,12,3,5,59,28,64,39,61,24,66,56,45,68,20,56,48,27,80,56,57
13210,62,GK,37,40,12,30,12,31,22,35,15,14,12,17,10,66,61,56,60,59,13,16,58,33,12,14,18,56,39,23,21,31,27,17,54,34,12
13211,62,CDM,59,31,76,70,34,71,63,64,58,39,63,27,54,10,6,15,14,10,52,60,78,60,49,54,29,61,65,55,53,62,77,54,65,59,51
13212,62,CM,65,32,68,60,63,70,58,48,66,64,64,62,62,10,9,12,13,11,67,52,68,58,67,49,67,66,65,72,50,67,65,57,75,60,54
13213,62,GK,34,31,36,68,13,54,45,54,10,14,15,19,18,63,61,62,59,61,20,16,56,51,14,11,23,56,54,20,16,36,35,13,35,45,11
13214,62,CB,58,32,63,31,31,32,48,63,57,19,32,34,46,10,10,14,9,11,62,58,80,51,47,58,52,53,52,59,61,54,68,59,80,36,41
13215,62,CM,72,29,65,71,46,83,63,64,57,63,57,49,63,13,14,11,15,9,54,65,81,58,60,58,50,59,65,62,59,66,74,61,68,61,59
13216,62,LB,55,31,61,61,44,58,53,59,62,44,57,24,28,13,6,12,13,6,51,64,76,51,33,64,30,57,62,44,63,58,72,64,65,53,26
13217,62,ST,53,32,72,63,64,40,60,62,25,58,56,58,38,14,16,15,10,13,69,50,72,50,52,42,62,63,58,64,22,51,66,28,82,61,61
13218,62,CB,61,32,84,58,44,54,54,52,51,35,42,16,16,11,12,14,15,12,62,57,63,46,19,59,18,52,55,15,52,70,57,60,74,50,12
13219,62,CB,54,33,67,45,21,64,42,48,34,26,34,25,27,15,7,8,7,7,58,57,70,42,32,61,30,58,47,40,59,54,69,62,80,47,20
13220,62,CB,53,30,63,51,12,31,57,58,48,49,43,49,45,8,12,11,15,14,63,62,54,57,21,59,45,47,55,48,58,60,59,65,74,48,55
13221,62,RB,67,33,51,63,46,72,56,63,62,51,50,18,33,11,14,7,9,6,52,56,71,55,17,62,32,59,54,25,58,65,80,61,62,60,24
13222,62,RB,72,33,52,71,55,74,58,49,53,52,61,36,38,7,6,9,8,9,46,57,34,55,48,60,39,65,57,48,60,67,75,60,52,51,48
13223,62,GK,47,37,20,40,13,55,22,46,15,12,13,15,14,65,60,58,61,60,13,17,71,30,19,15,25,61,28,23,14,45,33,15,80,37,15
13224,62,CM,72,29,62,67,59,64,59,65,54,48,61,46,54,13,14,15,13,16,51,63,56,57,64,61,53,57,68,65,58,66,66,65,65,61,58
13225,62,CM,63,30,63,60,58,66,62,61,57,62,58,59,60,9,6,10,6,9,66,56,66,58,61,56,52,56,62,66,57,62,70,63,72,62,53
13226,62,CB,50,33,56,62,48,67,60,50,67,31,61,46,56,14,14,13,11,11,48,64,67,59,46,58,56,50,65,58,65,52,57,64,70,53,55
13227,62,ST,53,33,62,45,60,53,60,51,61,43,61,58,47,6,7,7,12,11,63,23,73,59,59,22,64,62,62,63,27,50,73,35,74,60,64
13228,62,ST,72,33,70,71,67,73,58,66,58,56,57,54,52,15,8,16,16,12,58,48,71,45,56,27,64,69,55,64,25,68,74,33,70,61,61
13229,62,RB,66,33,63,59,44,62,62,46,67,49,57,33,66,10,12,10,6,10,51,62,79,64,54,51,27,62,62,50,62,67,54,66,72,51,41
13230,62,GK,59,35,28,57,16,48,23,59,17,13,17,13,13,64,53,55,62,63,17,23,74,31,20,19,12,63,23,11,11,60,36,12,68,20,15
13231,62,RB,63,30,68,62,33,69,54,58,65,35,48,22,36,9,13,14,9,11,64,64,60,54,41,58,42,59,52,56,59,67,68,61,75,56,42
13232,62,GK,20,37,36,24,12,31,18,57,20,16,12,14,17,62,64,66,62,57,13,24,58,32,14,13,13,53,28,15,12,23,21,13,70,33,15
13233,62,RB,67,30,55,60,29,53,44,54,56,29,48,42,54,10,13,8,11,9,59,71,54,44,35,60,40,56,53,59,65,68,58,66,75,52,36
13234,62,CB,29,35,72,29,26,33,43,58,19,20,19,22,16,12,9,8,12,12,59,59,52,32,19,60,25,50,47,45,61,34,55,63,85,31,29
13235,62,RB,54,34,57,59,59,65,63,46,54,50,55,55,39,15,15,11,12,6,55,59,62,47,63,68,56,49,62,59,60,55,80,69,76,55,55
13236,62,CB,56,34,62,48,44,46,49,48,58,40,44,46,42,10,11,13,15,14,60,57,55,54,50,61,46,59,59,53,62,53,67,63,70,43,37
13237,62,GK,37,36,37,48,12,42,23,37,16,19,12,12,12,65,60,54,62,61,12,16,43,23,15,12,22,55,36,21,14,38,40,10,49,33,14
13238,62,CB,38,37,64,72,34,64,59,65,55,49,52,31,24,13,14,16,7,7,62,72,42,59,20,63,30,50,55,64,62,35,34,58,66,39,31
13239,62,CB,31,34,48,52,44,67,61,52,34,51,46,51,60,16,10,9,6,7,62,56,70,59,55,63,54,50,63,61,59,34,61,65,71,53,53
13240,62,ST,62,35,50,70,64,59,61,54,59,47,57,61,54,15,6,16,12,16,62,24,82,47,64,20,71,59,60,64,23,52,60,19,70,48,60
13241,62,RM,60,34,67,61,59,52,61,45,63,61,63,63,62,7,10,12,14,10,64,35,73,62,63,34,44,65,60,63,33,68,62,42,72,52,59
13242,62,RB,63,33,68,40,40,55,59,63,59,57,53,43,40,10,16,9,6,13,64,60,56,56,41,61,56,63,60,47,57,62,64,61,81,48,40
13243,62,GK,32,30,38,48,8,50,24,54,19,12,14,17,19,69,60,54,54,67,11,14,63,24,20,16,16,56,18,23,13,33,32,13,61,35,12
13244,62,ST,51,33,60,63,65,58,60,61,61,62,52,62,53,13,10,12,8,14,63,40,50,55,60,25,62,65,60,63,23,53,65,31,73,56,59
13245,62,LB,63,34,63,59,59,69,64,66,60,60,58,34,60,1,1,1,1,1,56,61,72,62,50,60,40,63,57,57,58,60,71,61,63,54,51
13246,62,ST,50,34,63,56,46,51,60,61,49,57,55,66,52,13,14,11,10,10,74,21,51,53,61,21,70,52,61,68,32,53,61,29,92,53,50
13247,62,GK,56,35,35,58,14,48,21,61,19,14,14,12,18,64,59,53,65,54,11,26,68,20,14,12,22,66,27,25,15,58,33,14,70,18,12
13248,61,CAM,72,19,57,74,58,75,56,41,50,46,62,55,44,9,7,11,11,13,59,44,55,64,49,34,53,55,63,60,48,76,54,43,47,61,44
13249,61,LB,64,19,48,55,46,76,56,40,63,32,47,20,36,14,7,14,7,7,58,58,64,41,22,53,40,56,61,21,62,59,69,58,56,37,28
13250,61,CB,64,22,55,43,27,65,51,39,27,27,28,21,27,10,11,5,10,12,53,62,68,27,18,59,32,57,60,33,66,64,60,68,55,27,25
13251,61,ST,60,26,62,50,58,56,56,46,30,33,54,62,38,7,11,7,14,9,68,18,52,42,60,17,55,46,60,62,17,58,63,21,74,40,48
13252,61,LM,82,24,22,84,51,85,61,58,58,63,64,58,50,12,6,7,15,8,33,20,63,34,47,14,55,60,56,52,17,78,62,11,43,55,54
13253,61,CDM,73,21,60,71,55,87,65,47,51,42,68,45,48,15,8,12,13,8,51,56,59,64,41,59,51,53,63,59,59,65,67,60,58,54,47
13254,61,ST,77,18,33,71,62,81,56,48,42,41,52,64,32,12,12,9,8,7,60,17,63,40,51,21,58,53,54,67,15,75,54,24,41,52,64
13255,61,CM,66,18,48,61,62,67,62,59,58,54,59,60,51,6,11,9,10,5,51,46,56,61,53,58,44,52,65,57,49,68,65,54,56,63,48
13256,61,CB,59,20,66,41,35,55,52,40,28,31,39,21,31,13,7,10,8,12,67,53,72,65,24,51,42,52,60,41,63,58,58,68,55,31,33
13257,61,CM,69,18,62,57,58,67,58,49,45,45,57,41,45,14,7,6,12,8,59,44,55,66,50,49,52,62,75,68,59,60,59,55,51,54,44
13258,61,CM,74,18,49,60,52,67,67,63,53,63,68,53,51,14,7,7,13,7,55,28,59,70,46,42,63,61,72,65,48,74,45,49,51,58,49
13259,61,CM,55,19,52,52,61,57,62,52,47,44,60,43,42,7,9,9,12,10,55,44,56,63,53,44,42,59,65,53,50,58,55,51,60,62,46
13260,61,CB,56,19,52,49,26,53,55,46,33,32,41,21,28,13,7,8,10,10,57,62,67,36,26,52,44,50,54,46,71,61,59,74,51,36,33
13261,61,ST,65,21,34,51,55,51,62,47,42,40,59,58,41,14,14,11,7,10,58,21,58,38,58,18,61,54,62,64,12,71,59,15,72,41,57
13262,61,CB,60,20,53,48,24,64,40,40,31,31,28,23,35,6,8,12,7,13,64,56,67,26,28,63,41,55,35,41,64,63,61,70,58,30,35
13263,61,ST,60,20,40,56,61,62,58,57,43,47,59,65,38,12,13,9,14,9,59,19,66,43,56,22,58,60,52,55,15,64,51,16,60,52,44
13264,61,CM,65,23,74,63,52,67,60,57,48,52,56,40,45,9,6,6,12,13,43,57,55,63,51,49,43,62,62,51,54,63,75,53,64,59,38
13265,61,CB,59,17,60,59,21,64,45,44,40,29,29,27,26,10,12,5,14,12,64,58,66,54,31,66,44,58,62,50,58,60,58,62,49,36,29
13266,61,LB,76,20,60,66,45,73,46,38,57,32,67,32,32,10,9,14,7,11,45,53,58,55,29,52,40,59,57,56,67,71,62,68,68,34,27
13267,61,CM,69,18,64,50,55,78,61,47,43,47,56,39,46,14,10,6,8,10,56,46,58,63,43,49,54,55,77,70,54,65,57,56,52,55,43
13268,61,CAM,69,23,53,58,54,80,61,58,61,52,62,44,55,14,11,5,9,11,39,37,61,64,63,36,64,60,66,68,41,68,78,39,51,59,49
13269,61,CDM,67,20,71,60,38,55,58,52,39,36,52,37,38,10,13,8,7,11,62,59,69,51,35,62,42,64,57,49,57,69,81,63,66,39,36
13270,61,CB,69,23,55,41,49,79,60,40,48,30,47,37,26,14,7,10,12,7,51,63,69,59,21,58,38,59,62,36,62,65,66,64,55,31,26
13271,61,CM,59,34,66,47,54,64,62,58,49,68,55,55,65,8,14,7,14,14,65,71,67,61,53,36,56,68,65,67,39,62,53,46,61,60,63
13272,61,CB,63,22,51,51,25,64,43,41,43,25,22,21,42,8,12,8,14,11,59,61,69,33,18,60,41,53,46,31,63,60,64,69,62,23,20
13273,61,CAM,65,17,46,58,44,78,68,58,51,60,68,56,51,11,13,12,7,8,41,27,53,60,46,43,56,54,65,61,40,67,56,35,47,59,51
13274,61,ST,53,24,65,50,60,53,52,55,34,39,55,62,31,5,10,6,14,13,61,17,65,29,60,23,64,61,56,65,25,57,61,22,78,56,53
13275,61,LB,70,28,57,55,46,68,47,42,45,39,60,35,34,10,9,8,14,12,54,58,61,30,31,61,49,61,33,31,70,68,68,69,70,38,32
13276,61,ST,67,19,32,56,58,62,61,50,56,43,63,66,45,8,6,14,8,9,51,22,52,49,58,23,50,52,58,60,26,70,53,21,63,45,55
13277,61,RM,88,22,56,79,59,81,58,55,57,42,57,50,49,9,7,9,11,12,41,41,68,55,36,32,56,54,58,49,44,77,69,39,46,50,35
13278,61,CM,69,20,62,57,57,67,64,61,43,54,65,49,41,11,13,14,8,11,47,49,55,61,51,47,49,56,63,67,43,67,78,38,55,58,53
13279,61,ST,73,20,49,64,54,70,60,56,42,48,61,57,41,7,7,12,6,14,54,28,69,42,63,18,54,54,57,68,21,77,75,16,66,50,51
13280,61,ST,72,22,53,77,59,72,62,62,33,35,61,60,52,7,14,11,12,5,52,14,65,29,56,19,62,59,52,64,22,70,60,26,52,49,49
13281,61,LM,80,21,57,77,59,72,60,66,55,59,68,52,55,6,9,13,12,10,38,35,55,52,49,36,55,49,54,55,31,71,61,29,41,52,41
13282,61,RM,79,22,49,70,59,76,62,65,52,61,70,58,60,8,9,12,12,12,55,27,63,48,57,33,59,56,47,62,31,77,64,23,57,49,48
13283,61,GK,16,24,24,32,8,41,13,30,11,10,5,6,10,56,62,55,56,68,11,11,60,22,6,6,11,60,23,19,12,23,18,11,62,27,6
13284,61,ST,61,20,39,57,62,61,53,49,46,42,55,70,42,7,10,9,5,8,65,22,62,49,60,25,70,60,55,59,21,60,58,23,49,48,49
13285,61,RM,75,24,43,66,53,75,56,53,47,44,61,53,38,9,10,14,11,11,42,27,52,65,49,35,49,57,62,51,49,79,54,40,46,65,50
13286,61,CB,59,20,65,60,30,63,48,49,41,32,32,25,29,6,7,8,14,9,55,63,66,53,28,65,46,62,57,41,59,59,58,63,52,45,32
13287,61,RB,74,19,58,69,61,74,53,50,57,34,55,24,31,8,9,6,11,7,42,59,57,52,36,59,33,62,57,38,59,73,62,60,53,59,23
13288,61,LW,76,19,63,73,62,62,59,60,49,43,63,64,34,12,9,5,9,14,59,18,61,30,50,17,55,59,53,55,19,77,59,13,65,57,40
13289,61,LW,68,20,44,67,58,66,68,51,51,66,62,72,52,10,12,12,11,12,63,22,51,42,64,25,70,42,56,74,27,64,57,25,51,59,68
13290,61,CM,60,22,49,61,39,70,66,44,49,49,49,39,45,11,9,7,5,7,54,55,64,64,49,58,39,56,70,61,54,60,70,57,57,59,39
13291,61,ST,59,22,42,57,65,64,55,49,42,39,48,67,43,7,7,9,6,12,65,35,68,45,58,38,70,60,53,62,28,57,60,29,59,44,49
13292,61,CM,63,19,56,62,49,70,66,62,49,39,49,47,39,7,11,6,9,9,59,54,58,59,49,59,39,63,65,49,49,61,70,55,70,62,45
13293,61,ST,51,19,45,53,63,51,57,48,23,27,44,62,29,12,7,14,6,14,71,21,68,20,59,16,60,52,42,66,17,58,62,22,84,48,51
13294,61,CB,68,23,48,49,34,67,56,45,51,33,41,39,36,12,14,12,6,9,52,60,73,58,36,60,45,56,62,47,63,70,64,66,56,43,35
13295,61,ST,48,21,62,55,60,58,55,56,31,36,53,69,35,9,9,15,9,7,78,22,67,36,57,31,69,53,56,59,27,56,56,25,51,58,60
13296,61,CB,69,19,64,63,29,68,53,37,33,27,38,32,29,10,9,14,9,5,56,58,66,46,31,59,46,58,51,42,63,64,53,63,62,34,28
13297,61,GK,49,19,27,47,6,36,13,33,13,14,8,8,11,65,65,57,57,70,11,10,46,16,7,5,14,33,26,26,11,44,28,10,49,26,5
13298,61,RM,72,20,58,62,56,68,60,51,59,55,61,50,51,6,14,9,15,15,49,51,65,50,52,56,50,53,61,56,61,73,74,52,68,58,42
13299,61,ST,61,23,29,50,61,67,53,53,38,42,55,70,33,11,14,13,13,13,70,17,66,40,62,18,67,59,52,60,22,51,55,19,42,47,44
13300,61,CB,61,18,58,47,27,65,42,42,26,26,27,16,32,10,7,12,9,7,62,66,68,43,31,59,43,62,48,39,57,62,67,61,64,31,25
13301,61,RW,77,19,32,63,57,74,68,46,61,62,67,48,58,14,12,12,6,14,58,19,56,47,52,16,54,52,52,58,19,79,62,17,43,56,61
13302,61,RB,62,21,60,53,58,60,59,40,58,33,65,21,32,13,7,11,5,12,51,59,61,30,27,55,36,57,62,28,64,66,65,62,58,35,30
13303,61,RM,60,18,35,53,58,59,62,44,65,44,60,59,35,7,14,8,13,7,42,25,42,60,48,25,47,52,62,51,23,64,60,26,51,53,38
13304,61,ST,65,19,33,52,58,68,60,53,43,41,51,70,43,14,5,12,11,10,66,17,61,41,55,16,66,55,51,56,22,65,53,18,47,54,44
13305,61,ST,79,21,43,68,53,73,56,49,43,54,54,66,42,13,7,10,6,14,58,36,67,47,53,42,61,58,58,58,42,77,64,46,53,48,48
13306,61,CAM,78,20,36,60,52,82,64,55,44,40,70,56,44,12,10,6,6,11,46,23,60,58,46,34,62,47,63,55,35,80,61,30,45,51,51
13307,61,CM,60,19,65,53,52,63,60,44,43,36,56,45,42,6,8,9,8,6,48,57,61,63,52,55,42,61,65,57,59,60,63,57,64,60,48
13308,61,CB,62,20,57,47,28,52,51,43,37,31,43,22,35,14,8,13,10,9,57,57,66,45,26,55,44,52,54,44,70,62,63,67,65,36,32
13309,61,GK,25,18,19,38,6,41,16,22,11,12,6,7,11,66,58,56,57,63,14,11,58,20,6,7,19,56,24,18,11,29,17,11,66,34,7
13310,61,LM,72,19,40,73,52,76,63,55,53,43,64,55,38,11,15,14,11,8,55,24,60,54,56,28,60,58,59,61,29,75,63,26,53,54,45
13311,61,CB,68,20,59,56,32,59,41,39,26,38,38,26,27,9,14,15,14,5,63,54,68,39,28,56,30,51,47,58,60,59,58,63,81,24,26
13312,61,CM,75,18,66,58,60,79,62,45,45,41,55,60,46,11,12,6,14,9,56,49,58,64,50,49,55,55,73,63,62,78,56,57,42,52,46
13313,61,LM,64,19,28,53,53,75,60,48,61,50,64,57,47,12,11,14,9,14,39,19,46,48,46,33,65,68,60,59,26,66,52,26,47,51,47
13314,61,ST,73,33,48,64,56,72,62,54,42,42,64,61,48,12,9,13,10,10,55,25,52,40,52,24,64,58,57,60,23,69,63,29,66,44,55
13315,61,RM,62,24,32,53,57,75,58,49,67,50,60,59,44,6,13,13,9,13,48,22,49,58,40,34,67,62,65,63,27,57,49,34,47,55,45
13316,61,GK,29,19,26,30,6,35,18,27,13,12,18,9,14,66,65,46,52,69,11,9,64,15,15,9,17,42,23,49,10,23,45,12,62,29,11
13317,61,RM,61,25,55,62,59,63,55,63,62,51,63,52,50,9,6,10,8,14,61,28,56,68,54,50,61,54,73,65,55,66,54,50,73,53,50
13318,61,CB,58,19,63,36,22,63,37,48,33,31,33,28,42,15,12,12,13,11,59,52,61,37,45,58,40,55,36,60,66,54,64,66,77,30,29
13319,61,RWB,73,33,64,85,48,78,58,66,56,40,60,57,38,6,15,15,6,9,47,56,61,59,44,57,44,54,68,49,55,76,63,59,50,54,35
13320,61,CAM,72,18,48,83,57,90,63,54,48,60,70,47,61,7,12,15,15,6,33,26,55,47,51,26,52,47,62,56,23,70,50,31,28,60,42
13321,61,CB,59,27,61,50,22,64,44,44,33,23,31,21,22,6,7,14,8,14,60,55,79,27,20,57,35,53,46,34,58,63,68,63,73,32,28
13322,61,CDM,77,20,56,71,33,65,64,71,61,60,67,58,64,8,10,13,8,7,53,58,56,59,52,48,58,64,66,50,56,74,61,62,51,66,63
13323,61,RB,62,21,48,49,29,69,59,50,51,30,50,20,23,12,11,9,12,14,59,59,74,41,27,59,40,55,61,39,61,61,63,65,59,27,28
13324,61,CAM,84,19,45,84,48,77,65,54,47,45,67,53,44,8,8,7,12,14,48,22,59,48,34,42,54,42,62,72,52,82,52,47,59,60,48
13325,61,LW,78,20,43,86,52,84,64,46,53,62,55,64,48,12,5,12,9,12,58,26,54,43,61,28,70,70,47,76,27,77,68,25,39,58,75
13326,61,GK,30,24,22,25,6,37,19,24,11,13,6,6,13,65,58,55,60,64,12,9,48,23,9,9,10,53,25,24,14,32,17,13,61,40,6
13327,61,LB,67,21,54,54,49,61,46,39,60,39,63,31,36,10,8,15,12,8,44,60,65,34,29,60,44,59,40,35,68,66,65,67,54,37,32
13328,61,CDM,60,26,68,56,40,57,52,50,43,37,54,45,35,11,14,7,10,5,61,57,70,58,39,58,45,60,62,55,55,59,70,58,80,54,35
13329,61,GK,26,30,31,60,6,47,34,44,10,12,16,9,12,64,60,66,62,65,10,8,58,29,9,9,14,40,31,16,13,27,24,10,37,44,7
13330,61,CDM,71,21,58,75,49,72,66,63,57,55,63,42,34,5,11,11,14,8,52,58,64,60,53,49,56,55,62,61,64,77,60,67,47,58,37
13331,61,LW,67,19,31,63,57,58,67,62,62,60,66,62,48,12,9,9,13,10,44,24,57,48,48,20,54,53,56,44,23,71,44,25,56,51,59
13332,61,ST,76,21,34,72,72,62,59,48,47,58,60,46,55,9,9,5,7,6,55,13,51,38,54,17,63,58,48,70,17,78,73,17,56,50,67
13333,61,LM,68,22,56,50,56,73,65,38,66,66,60,34,67,8,7,8,6,13,48,44,62,57,33,33,58,54,61,52,50,72,64,39,51,55,42
13334,61,LM,70,25,47,57,57,73,59,54,64,59,60,53,42,13,6,9,12,11,49,30,61,58,53,25,48,45,61,56,33,70,62,34,58,61,47
13335,61,CF,71,19,38,73,57,67,67,50,53,46,64,68,37,6,8,10,8,6,34,27,54,56,55,32,46,45,61,57,35,70,69,27,42,55,43
13336,61,CB,63,21,55,34,25,49,37,44,33,31,33,22,35,10,6,14,14,14,58,56,74,33,27,58,45,49,35,50,66,62,57,68,74,35,33
13337,61,ST,77,20,32,91,66,84,68,52,33,50,65,62,31,12,13,7,14,12,49,12,68,37,57,14,65,56,49,55,17,75,57,11,49,55,53
13338,61,RW,65,20,32,73,55,86,63,44,56,63,68,57,66,12,6,11,15,10,38,21,38,52,53,18,55,43,59,51,19,72,43,21,39,64,58
13339,61,CDM,67,21,66,69,62,67,55,68,35,33,56,43,36,6,15,8,6,13,52,59,61,54,58,65,39,62,58,45,62,63,70,64,58,54,39
13340,61,RW,71,22,68,65,64,70,61,54,58,39,67,61,44,13,6,6,10,12,43,32,45,56,41,34,50,43,64,66,38,68,58,42,49,59,47
13341,61,CB,66,23,44,47,28,60,46,41,23,26,22,24,37,9,10,14,9,13,71,54,74,27,23,66,37,61,35,37,55,55,59,64,70,30,31
