Acceleration,Age,Aggression,Agility,Attacking_Position,Balance,Ball_Control,Composure,Crossing,Curve,Dribbling,Finishing,Freekick_Accuracy,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes,Heading,Interceptions,Jumping,Long_Pass,Long_Shots,Marking,Penalties,Preferred,Rating,Reactions,Short_Pass,Shot_Power,Sliding_Tackle,Sprint,Stamina,Standing_Tackle,Strength,Vision,Volleys
,21,61,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,64,66,84,0,0,63,42,3,66,65,0,0,67,0,0,67,69,0,0
,21,62,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,66,65,65,0,0,65,39,3,66,60,0,0,68,0,0,69,67,0,0
,26,94,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,66,60,68,0,0,64,51,3,66,63,0,0,77,0,0,73,86,0,0
,23,71,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,66,68,75,0,0,65,46,3,66,57,0,0,60,0,0,66,72,0,0
,25,79,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,62,69,65,0,0,59,38,3,66,67,0,0,55,0,0,68,77,0,0
,26,64,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,69,60,76,0,0,71,31,3,66,53,0,0,66,0,0,70,69,0,0
,27,74,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,63,59,60,0,0,65,43,3,66,61,0,0,63,0,0,64,84,0,0
,24,68,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,66,60,85,0,0,67,39,3,66,68,0,0,56,0,0,60,74,0,0
,27,62,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,77,63,36,0,0,63,37,3,66,58,0,0,64,0,0,65,86,0,0
,25,73,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,66,63,74,0,0,62,29,3,66,60,0,0,64,0,0,66,69,0,0
,26,75,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,64,57,76,0,0,62,41,3,66,57,0,0,65,0,0,66,75,0,0
,21,66,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,66,67,71,0,0,64,47,3,66,65,0,0,67,0,0,66,74,0,0
,25,72,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,63,66,83,0,0,67,32,3,66,58,0,0,68,0,0,69,68,0,0
,26,65,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,65,63,70,0,0,66,37,3,66,61,0,0,65,0,0,67,82,0,0
,27,62,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,65,63,78,0,0,66,33,3,66,60,0,0,67,0,0,66,71,0,0
,20,72,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,63,64,74,0,0,66,34,3,66,64,0,0,62,0,0,65,77,0,0
,20,57,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,52,62,71,0,0,59,46,3,66,64,0,0,65,0,0,62,68,0,0
,21,71,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,60,65,71,0,0,67,34,3,66,63,0,0,60,0,0,65,72,0,0
,27,62,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,68,61,64,0,0,69,33,3,66,56,0,0,66,0,0,67,73,0,0
,36,80,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,66,65,72,0,0,60,54,3,66,68,0,0,59,0,0,63,73,0,0
,29,68,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,68,65,59,0,0,70,68,3,66,63,0,0,57,0,0,63,61,0,0
,26,75,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,79,64,29,0,0,74,53,3,66,63,0,0,53,0,0,63,90,0,0
,22,71,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,68,60,78,0,0,70,33,3,66,65,0,0,57,0,0,62,70,0,0
,32,80,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,49,66,68,0,0,61,66,3,66,60,0,0,66,0,0,67,72,0,0
,24,68,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,55,67,80,0,0,65,41,3,66,50,0,0,70,0,0,65,74,0,0
,22,75,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,58,64,73,0,0,61,40,3,66,65,0,0,62,0,0,66,75,0,0
,23,64,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,70,58,54,0,0,62,42,3,66,57,0,0,64,0,0,66,92,0,0
,21,71,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,62,58,66,0,0,64,31,3,66,60,0,0,66,0,0,65,86,0,0
,27,67,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,62,66,64,0,0,64,61,3,66,63,0,0,64,0,0,67,77,0,0
,26,68,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,74,67,63,0,0,67,68,3,66,56,0,0,64,0,0,69,79,0,0
,28,71,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,57,65,81,0,0,65,36,3,66,55,0,0,64,0,0,66,79,0,0
,21,68,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,69,69,79,0,0,63,45,3,66,67,0,0,68,0,0,66,74,0,0
,30,65,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,66,64,75,0,0,66,28,3,66,65,0,0,64,0,0,66,71,0,0
,29,67,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,66,60,69,0,0,64,31,3,66,58,0,0,65,0,0,66,82,0,0
,30,69,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,64,64,76,0,0,66,35,3,66,62,0,0,63,0,0,64,77,0,0
,21,66,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,60,61,77,0,0,63,50,3,66,59,0,0,64,0,0,65,75,0,0
,31,58,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,64,65,68,0,0,68,35,3,66,62,0,0,66,0,0,68,71,0,0
,24,78,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,66,64,90,0,0,64,37,3,66,63,0,0,69,0,0,68,77,0,0
,18,62,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,55,69,72,0,0,62,50,3,66,65,0,0,63,0,0,70,68,0,0
,23,65,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,70,62,54,0,0,64,40,3,66,60,0,0,65,0,0,68,89,0,0
,31,80,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,64,67,74,0,0,66,54,3,66,61,0,0,64,0,0,63,72,0,0
,27,55,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,68,60,71,0,0,63,45,3,66,55,0,0,65,0,0,65,80,0,0
,28,66,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,57,65,66,0,0,66,43,3,66,63,0,0,66,0,0,64,62,0,0
,22,50,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,60,65,56,0,0,63,36,3,66,59,0,0,63,0,0,67,79,0,0
,25,56,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,70,64,72,0,0,62,35,3,66,57,0,0,64,0,0,67,78,0,0
,22,55,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,57,68,57,0,0,65,41,3,66,66,0,0,62,0,0,73,76,0,0
,25,70,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,55,65,87,0,0,66,31,3,66,60,0,0,67,0,0,67,70,0,0
,25,60,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,65,63,60,0,0,64,42,3,66,58,0,0,68,0,0,72,86,0,0
,26,71,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,59,65,74,0,0,65,35,3,66,60,0,0,62,0,0,66,78,0,0
,25,68,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,63,64,68,0,0,69,38,3,66,63,0,0,61,0,0,62,83,0,0
,23,78,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,71,67,83,0,0,56,38,3,66,68,0,0,60,0,0,67,74,0,0
,28,66,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,64,66,55,0,0,64,31,3,66,55,0,0,65,0,0,66,82,0,0
,26,56,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,71,61,53,0,0,65,35,3,66,55,0,0,65,0,0,66,82,0,0
,25,76,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,69,64,68,0,0,62,19,3,66,59,0,0,60,0,0,64,79,0,0
,30,75,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,61,66,80,0,0,64,27,3,66,56,0,0,63,0,0,65,80,0,0
,25,76,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,69,57,72,0,0,63,41,3,66,62,0,0,63,0,0,62,81,0,0
,31,68,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,70,58,79,0,0,65,40,3,66,67,0,0,63,0,0,68,74,0,0
,21,81,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,75,59,34,0,0,54,45,3,66,58,0,0,61,0,0,68,91,0,0
,24,72,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,59,66,57,0,0,66,41,3,66,64,0,0,61,0,0,65,75,0,0
,22,71,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,59,60,70,0,0,67,39,3,66,61,0,0,65,0,0,68,61,0,0
,24,72,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,65,61,45,0,0,61,44,3,66,56,0,0,66,0,0,70,91,0,0
,31,73,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,61,64,75,0,0,65,39,3,66,62,0,0,62,0,0,65,82,0,0
,28,65,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,59,66,69,0,0,64,25,3,66,68,0,0,62,0,0,65,75,0,0
,31,49,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,73,61,28,0,0,65,47,3,66,62,0,0,66,0,0,74,90,0,0
,24,81,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,67,63,80,0,0,62,30,3,66,55,0,0,61,0,0,62,79,0,0
,23,63,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,63,63,78,0,0,63,49,3,66,56,0,0,62,0,0,67,81,0,0
,35,70,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,64,65,73,0,0,65,32,3,65,60,0,0,60,0,0,64,70,0,0
,20,64,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,65,63,58,0,0,61,45,3,65,59,0,0,62,0,0,63,68,0,0
,24,63,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,65,65,63,0,0,66,30,3,65,59,0,0,64,0,0,68,72,0,0
,24,48,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,65,58,79,0,0,59,42,3,65,55,0,0,68,0,0,71,85,0,0
,30,70,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,71,68,78,0,0,67,38,3,65,58,0,0,65,0,0,67,78,0,0
,32,67,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,66,62,79,0,0,62,41,3,65,60,0,0,60,0,0,62,89,0,0
,31,56,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,45,69,72,0,0,62,31,3,65,73,0,0,72,0,0,70,65,0,0
,22,59,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,50,68,59,0,0,53,64,3,65,59,0,0,60,0,0,61,58,0,0
,22,74,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,64,60,78,0,0,61,46,3,65,56,0,0,67,0,0,64,79,0,0
,29,65,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,49,66,72,0,0,62,39,3,65,63,0,0,63,0,0,74,76,0,0
,23,51,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,46,65,89,0,0,65,35,3,65,56,0,0,71,0,0,73,70,0,0
,23,67,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,65,68,65,0,0,60,32,3,65,65,0,0,58,0,0,65,81,0,0
,20,60,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,63,61,65,0,0,62,25,3,65,59,0,0,66,0,0,68,76,0,0
,35,57,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,80,63,74,0,0,62,45,3,65,50,0,0,64,0,0,66,81,0,0
,30,63,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,64,65,67,0,0,66,36,3,65,67,0,0,64,0,0,64,85,0,0
,28,77,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,61,59,70,0,0,58,47,3,65,67,0,0,61,0,0,64,85,0,0
,31,63,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,62,62,59,0,0,67,11,3,65,63,0,0,61,0,0,65,91,0,0
,20,71,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,64,62,76,0,0,66,40,3,65,53,0,0,60,0,0,65,70,0,0
,25,72,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,55,65,60,0,0,64,56,3,65,66,0,0,67,0,0,71,76,0,0
,23,57,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,64,65,72,0,0,66,18,3,65,59,0,0,64,0,0,66,81,0,0
,23,80,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,63,59,75,0,0,62,37,3,65,53,0,0,65,0,0,67,80,0,0
,21,69,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,61,64,59,0,0,64,38,3,65,53,0,0,66,0,0,70,75,0,0
,25,65,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,63,61,81,0,0,63,34,3,65,57,0,0,65,0,0,64,72,0,0
,25,77,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,66,55,68,0,0,65,37,3,65,58,0,0,56,0,0,64,86,0,0
,29,79,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,62,67,78,0,0,65,31,3,65,62,0,0,55,0,0,60,76,0,0
,30,64,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,67,62,87,0,0,57,28,3,65,59,0,0,64,0,0,68,77,0,0
,21,66,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,64,61,75,0,0,62,39,3,65,57,0,0,60,0,0,62,80,0,0
,34,70,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,55,66,82,0,0,61,44,3,65,57,0,0,62,0,0,65,81,0,0
,25,62,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,70,56,74,0,0,64,34,3,65,52,0,0,65,0,0,66,80,0,0
,35,72,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,61,64,72,0,0,66,49,3,65,60,0,0,66,0,0,64,70,0,0
,21,77,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,57,62,74,0,0,62,38,3,65,62,0,0,61,0,0,66,83,0,0
,26,79,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,69,55,79,0,0,63,44,3,65,54,0,0,61,0,0,64,77,0,0
,28,69,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,64,58,67,0,0,62,47,3,65,59,0,0,63,0,0,65,83,0,0
,20,77,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,63,63,67,0,0,59,32,3,65,47,0,0,65,0,0,68,83,0,0
,22,64,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,63,62,59,0,0,65,41,3,65,57,0,0,64,0,0,70,74,0,0
,22,77,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,64,66,71,0,0,65,51,3,65,64,0,0,63,0,0,64,75,0,0
,20,68,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,64,60,77,0,0,64,39,3,65,60,0,0,64,0,0,64,67,0,0
,27,55,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,65,65,53,0,0,65,40,3,65,59,0,0,64,0,0,66,73,0,0
,25,63,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,73,48,48,0,0,72,59,3,65,60,0,0,61,0,0,65,79,0,0
,32,77,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,62,55,78,0,0,55,45,3,65,61,0,0,62,0,0,64,85,0,0
,21,64,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,58,60,66,0,0,73,23,3,65,52,0,0,71,0,0,72,63,0,0
,22,54,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,57,61,71,0,0,65,50,3,65,56,0,0,73,0,0,74,75,0,0
,18,76,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,66,66,74,0,0,58,38,3,65,66,0,0,60,0,0,66,64,0,0
,23,66,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,63,64,65,0,0,64,36,3,65,59,0,0,57,0,0,66,82,0,0
,24,61,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,71,59,82,0,0,63,32,3,65,66,0,0,60,0,0,63,79,0,0
,26,75,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,63,62,70,0,0,66,49,3,65,59,0,0,56,0,0,61,80,0,0
,34,78,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,65,60,59,0,0,64,70,3,65,54,0,0,66,0,0,62,81,0,0
,29,50,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,70,52,72,0,0,64,39,3,65,50,0,0,70,0,0,73,70,0,0
,29,76,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,68,54,72,0,0,62,43,3,65,57,0,0,63,0,0,67,78,0,0
,23,65,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,65,60,72,0,0,62,42,3,65,58,0,0,57,0,0,63,84,0,0
,25,66,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,55,61,67,0,0,56,42,3,65,58,0,0,71,0,0,72,68,0,0
,28,65,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,68,64,62,0,0,65,42,3,65,63,0,0,66,0,0,64,81,0,0
,27,68,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,66,66,81,0,0,65,40,3,65,63,0,0,59,0,0,62,77,0,0
,31,55,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,67,69,74,0,0,65,38,3,65,66,0,0,51,0,0,71,72,0,0
,25,60,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,63,57,80,0,0,62,17,3,65,54,0,0,66,0,0,68,77,0,0
,24,60,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,56,64,80,0,0,61,38,3,65,59,0,0,67,0,0,71,75,0,0
,31,70,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,70,67,62,0,0,51,51,3,65,74,0,0,63,0,0,65,72,0,0
,24,57,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,68,62,69,0,0,63,35,3,65,55,0,0,63,0,0,65,84,0,0
,19,60,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,64,67,78,0,0,62,33,3,65,55,0,0,69,0,0,66,59,0,0
,24,80,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,64,65,71,0,0,62,44,3,65,59,0,0,63,0,0,64,77,0,0
,20,62,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,68,63,65,0,0,67,28,3,65,47,0,0,65,0,0,67,77,0,0
,24,59,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,67,63,84,0,0,65,48,3,65,62,0,0,65,0,0,66,70,0,0
,26,81,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,62,63,39,0,0,65,23,3,65,58,0,0,57,0,0,60,84,0,0
,25,64,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,65,65,60,0,0,67,25,3,65,58,0,0,63,0,0,65,78,0,0
,23,55,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,65,65,80,0,0,62,50,3,65,58,0,0,70,0,0,67,70,0,0
,23,71,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,69,59,78,0,0,64,28,3,65,60,0,0,60,0,0,63,73,0,0
,24,56,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,66,64,72,0,0,65,48,3,65,60,0,0,64,0,0,66,70,0,0
,23,60,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,62,62,63,0,0,64,44,3,65,59,0,0,69,0,0,76,58,0,0
,33,77,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,67,62,60,0,0,64,32,3,65,54,0,0,63,0,0,65,81,0,0
,20,57,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,62,66,80,0,0,64,36,3,65,57,0,0,66,0,0,67,69,0,0
,25,63,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,69,60,69,0,0,63,54,3,65,55,0,0,61,0,0,65,84,0,0
,33,72,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,68,72,86,0,0,61,54,3,65,61,0,0,60,0,0,60,77,0,0
,25,75,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,60,56,71,0,0,60,29,3,65,58,0,0,62,0,0,67,82,0,0
,26,66,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,67,63,32,0,0,64,55,3,65,56,0,0,62,0,0,62,80,0,0
,20,71,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,62,63,84,0,0,67,30,3,65,62,0,0,66,0,0,64,60,0,0
,23,43,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,68,67,66,0,0,70,36,3,65,63,0,0,66,0,0,68,72,0,0
,35,75,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,64,60,74,0,0,69,54,3,65,65,0,0,68,0,0,67,72,0,0
,29,77,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,72,62,31,0,0,63,38,3,65,68,0,0,50,0,0,58,92,0,0
,23,68,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,64,61,60,0,0,64,40,3,65,58,0,0,62,0,0,65,81,0,0
,28,63,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,68,60,58,0,0,63,31,3,65,62,0,0,64,0,0,67,85,0,0
,23,70,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,70,63,65,0,0,68,50,3,65,58,0,0,65,0,0,70,75,0,0
,26,55,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,66,67,41,0,0,60,33,3,65,54,0,0,62,0,0,65,76,0,0
,19,59,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,64,57,84,0,0,67,47,3,65,56,0,0,62,0,0,66,81,0,0
,31,63,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,60,58,58,0,0,68,37,3,65,61,0,0,67,0,0,69,73,0,0
,31,60,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,60,66,83,0,0,66,45,3,65,48,0,0,62,0,0,66,87,0,0
,31,68,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,68,68,64,0,0,65,30,3,65,65,0,0,61,0,0,66,83,0,0
,28,58,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,66,62,58,0,0,65,34,3,65,60,0,0,67,0,0,67,71,0,0
,31,83,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,65,61,62,0,0,63,50,3,65,54,0,0,63,0,0,64,80,0,0
,29,60,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,60,60,63,0,0,64,45,3,65,61,0,0,64,0,0,62,84,0,0
,31,75,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,63,65,74,0,0,60,46,3,65,65,0,0,63,0,0,64,75,0,0
,26,59,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,57,65,71,0,0,64,34,3,65,63,0,0,63,0,0,65,82,0,0
,29,72,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,68,64,67,0,0,64,33,3,65,49,0,0,60,0,0,64,73,0,0
,26,65,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,64,60,67,0,0,65,43,3,65,52,0,0,66,0,0,68,73,0,0
,32,88,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,63,62,70,0,0,58,33,3,65,55,0,0,62,0,0,59,85,0,0
,29,53,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,64,59,72,0,0,65,30,3,65,56,0,0,65,0,0,69,78,0,0
,26,50,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,58,59,51,0,0,61,38,3,65,64,0,0,63,0,0,62,66,0,0
,33,73,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,54,56,71,0,0,64,45,3,65,50,0,0,65,0,0,65,91,0,0
,33,79,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,69,65,68,0,0,64,52,3,65,63,0,0,65,0,0,65,68,0,0
,20,65,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,66,58,71,0,0,65,34,3,65,58,0,0,61,0,0,64,85,0,0
,22,60,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,66,63,72,0,0,65,41,3,65,58,0,0,62,0,0,62,74,0,0
,18,64,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,69,56,67,0,0,68,39,3,65,55,0,0,65,0,0,67,75,0,0
,30,83,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,62,64,76,0,0,61,37,3,65,60,0,0,60,0,0,62,76,0,0
,23,64,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,63,62,73,0,0,65,31,3,65,64,0,0,71,0,0,65,72,0,0
,21,75,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,70,67,71,0,0,59,35,3,65,64,0,0,55,0,0,66,70,0,0
,27,73,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,60,61,72,0,0,64,47,3,65,61,0,0,65,0,0,66,68,0,0
,33,75,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,70,67,32,0,0,64,44,3,65,69,0,0,67,0,0,70,78,0,0
,21,74,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,62,64,73,0,0,62,43,3,65,64,0,0,64,0,0,66,70,0,0
,21,67,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,61,64,70,0,0,63,44,3,65,57,0,0,65,0,0,70,74,0,0
,31,70,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,59,64,72,0,0,58,40,3,65,62,0,0,65,0,0,64,80,0,0
,24,68,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,61,58,73,0,0,62,34,3,65,54,0,0,65,0,0,70,74,0,0
,21,55,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,67,63,76,0,0,68,44,3,65,63,0,0,62,0,0,68,65,0,0
,23,55,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,58,70,78,0,0,60,29,3,65,64,0,0,63,0,0,63,75,0,0
,29,62,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,67,62,78,0,0,60,53,3,65,63,0,0,62,0,0,63,83,0,0
,28,70,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,70,65,71,0,0,61,29,3,65,65,0,0,63,0,0,63,74,0,0
,27,62,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,66,60,71,0,0,73,33,3,65,61,0,0,67,0,0,73,61,0,0
,27,71,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,62,63,61,0,0,65,41,3,65,62,0,0,65,0,0,64,56,0,0
,24,64,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,63,66,77,0,0,61,42,3,65,60,0,0,63,0,0,64,72,0,0
,21,66,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,60,60,73,0,0,67,26,3,65,61,0,0,65,0,0,66,65,0,0
,26,72,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,65,64,48,0,0,65,39,3,65,57,0,0,62,0,0,70,77,0,0
,28,73,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,66,57,65,0,0,62,36,3,65,61,0,0,63,0,0,68,78,0,0
,23,70,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,70,63,78,0,0,63,39,3,65,52,0,0,60,0,0,69,80,0,0
,29,52,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,59,67,73,0,0,66,33,3,65,55,0,0,68,0,0,67,68,0,0
